nu_Hz,hold_s,value
40.76923076923077,1.7,0.19215103190909952
40.76923076923077,1.8,0.18181471566438184
40.76923076923077,1.9,0.17238978896392182
40.76923076923077,2.0,0.16376514691304167
40.76923076923077,2.1,0.15584673324087064
40.76923076923077,2.2,0.14855442314474754
40.76923076923077,2.3,0.1418195615900069
40.76923076923077,2.4,0.1355830024225035
40.76923076923077,2.5,0.12979353385482612
40.76923076923077,2.6,0.12440660473096479
40.76923076923077,2.7,0.1193832869092725
40.76923076923077,2.8,0.1146894244635096
40.76923076923077,2.9,0.11029493178561968
40.76923076923077,3.0,0.10617321119102098
46.92307692307692,0.1,0.7845734420202981
46.92307692307692,0.2,0.6397075787342832
46.92307692307692,0.3,0.5362957354142374
46.92307692307692,0.4,0.45915656795430704
46.92307692307692,0.5,0.39963942480979875
46.92307692307692,0.6,0.35247394146621225
46.92307692307692,0.7,0.31427623934254456
46.92307692307692,0.8,0.2827798263655292
46.92307692307692,0.9,0.2564128039274608
46.92307692307692,1.0,0.23405268013031713
46.92307692307692,1.1,0.2148777064089127
46.92307692307692,1.2,0.1982732772372056
46.92307692307692,1.3,0.1837710619880049
46.92307692307692,1.4,0.1710082964684858
46.92307692307692,1.5,0.1596998797756825
46.92307692307692,1.6,0.14961882849512997
46.92307692307692,1.7,0.1405823178239764
46.92307692307692,1.8,0.132441538446899
46.92307692307692,1.9,0.1250742101015367
46.92307692307692,2.0,0.1183789772514138
46.92307692307692,2.1,0.11227115930672676
46.92307692307692,2.2,0.10667948982360823
46.92307692307692,2.3,0.10154358733950772
46.92307692307692,2.4,0.09681197405261358
46.92307692307692,2.5,0.0924405093254903
46.92307692307692,2.6,0.08839114055048636
46.92307692307692,2.7,0.08463089915033704
46.92307692307692,2.8,0.08113108762056541
46.92307692307692,2.9,0.0778666167003373
46.92307692307692,3.0,0.07481546144150908
53.07692307692308,0.1,0.7301439156619579
53.07692307692308,0.2,0.5673067353295468
53.07692307692308,0.3,0.45942564870494346
53.07692307692308,0.4,0.38323107030984094
53.07692307692308,0.5,0.32684691642615404
53.07692307692308,0.6,0.28361330820132696
53.07692307692308,0.7,0.24952232953739029
53.07692307692308,0.8,0.22202565963513954
53.07692307692308,0.9,0.19942995852963755
53.07692307692308,1.0,0.1805685480760657
53.07692307692308,1.1,0.16461292598723937
53.07692307692308,1.2,0.15095944536992834
53.07692307692308,1.3,0.13915847916088306
53.07692307692308,1.4,0.12886864113215213
53.07692307692308,1.5,0.11982633425551298
53.07692307692308,1.6,0.11182497706129332
53.07692307692308,1.7,0.10470051320063707
53.07692307692308,1.8,0.09832110179818215
53.07692307692308,1.9,0.09257965129981903
53.07692307692308,2.0,0.08738832565774679
