t_ms,N,N0
374.87143,229824,190909
375.21378,229809,190932
375.55613,229795,190827
375.89847,229780,190718
376.24082,229766,190636
376.58317,229751,190505
376.92552,229737,190529
377.26787,229722,190640
377.61022,229708,190516
377.95256,229693,190367
378.29491,229679,190463
378.63726,229664,190506
378.97961,229650,190478
379.32196,229635,190383
379.66431,229621,190474
380.00665,229606,190524
380.34900,229592,190527
380.69135,229577,190496
381.03370,229563,190486
381.37605,229549,190637
381.71840,229534,190536
382.06074,229520,190524
382.40309,229505,190473
382.74544,229491,190520
383.08779,229477,190461
383.43014,229462,190382
383.77249,229448,190396
384.11483,229434,190494
384.45718,229419,190494
384.79953,229405,190420
385.14188,229391,190243
385.48423,229376,190181
385.82658,229362,190164
386.16892,229348,190219
386.51127,229333,190212
386.85362,229319,190268
387.19597,229305,190219
387.53832,229291,190214
387.88067,229276,190188
388.22301,229262,190307
388.56536,229248,190308
388.90771,229234,190240
389.25006,229219,190322
389.59241,229205,190268
389.93476,229191,190202
390.27710,229177,190212
390.61945,229163,190075
390.96180,229148,190060
391.30415,229134,190140
391.64650,229120,190104
391.98885,229106,190095
392.33119,229092,190196
392.67354,229078,190144
393.01589,229063,190268
393.35824,229049,190380
393.70059,229035,190201
394.04294,229021,190220
394.38528,229007,190241
394.72763,228993,190152
395.06998,228979,190300
395.41233,228965,190312
395.75468,228950,190369
396.09703,228936,190291
396.43937,228922,190256
396.78172,228908,190085
397.12407,228894,190181
397.46642,228880,190272
397.80877,228866,190107
398.15112,228852,190017
398.49346,228838,189982
398.83581,228824,190021
399.17816,228810,190049
399.52051,228796,190002
399.86286,228782,190026
400.20521,228768,190112
400.54755,228754,190106
400.88990,228740,190167
401.23225,228726,190053
401.57460,228712,189959
401.91695,228698,189936
402.25930,228684,189908
402.60164,228670,189684
402.94399,228656,189666
403.28634,228642,189822
403.62869,228628,189761
403.97104,228614,189708
404.31339,228600,189689
404.65573,228586,189798
404.99808,228573,189879
405.34043,228559,189956
405.68278,228545,189904
406.02513,228531,189957
406.36748,228517,189924
406.70982,228503,190049
407.05217,228489,189598
407.39452,228475,189566
407.73687,228461,189684
408.07922,228448,189675
408.42157,228434,189650
408.76391,228420,189699
409.10626,228406,189733
409.44861,228392,189826
409.79096,228378,189761
410.13331,228365,189816
410.47566,228351,189822
410.81800,228337,189729
411.16035,228323,189862
411.50270,228309,189847
411.84505,228296,189780
412.18740,228282,189742
412.52975,228268,189672
412.87209,228254,189656
413.21444,228241,189687
413.55679,228227,189509
413.89914,228213,189495
414.24149,228199,189587
414.58384,228186,189631
414.92618,228172,189630
415.26853,228158,189556
415.61088,228145,189569
415.95323,228131,189472
416.29558,228117,189358
416.63793,228104,189273
416.98027,228090,189317
417.32262,228076,189463
417.66497,228062,189503
418.00732,228049,189498
418.34967,228035,189503
418.69202,228021,189615
419.03436,228008,189626
419.37671,227994,189564
419.71906,227981,189602
420.06141,227967,189583
420.40376,227953,189418
420.74611,227940,189445
421.08845,227926,189396
421.43080,227912,189541
421.77315,227899,189438
422.11550,227885,189430
422.45785,227872,189621
422.80020,227858,189488
423.14254,227845,189441
423.48489,227831,189520
423.82724,227817,189662
424.16959,227804,189591
424.51194,227790,189513
424.85429,227777,189549
425.19663,227763,189731
425.53898,227750,189748
425.88133,227736,189600
426.22368,227723,189573
426.56603,227709,189582
426.90838,227696,189400
427.25072,227682,189330
427.59307,227669,189323
427.93542,227655,189250
428.27777,227642,189301
428.62012,227628,189304
428.96247,227615,189372
429.30481,227602,189444
429.64716,227588,189306
429.98951,227575,189268
430.33186,227561,189230
430.67421,227548,189330
431.01656,227534,189243
431.35890,227521,189270
431.70125,227507,189267
432.04360,227494,189271
432.38595,227481,189247
432.72830,227467,189224
433.07065,227454,189156
433.41299,227440,189033
433.75534,227427,189107
434.09769,227414,189172
