t_ms,N,N0
362.54689,189252,153143
362.88924,189231,153151
363.23159,189211,153050
363.57393,189190,153023
363.91628,189170,152991
364.25863,189149,153120
364.60098,189128,153010
364.94333,189108,153058
365.28568,189087,153005
365.62802,189067,153022
365.97037,189046,153200
366.31272,189026,153198
366.65507,189005,153257
366.99742,188984,153069
367.33977,188964,153081
367.68211,188943,152955
368.02446,188922,152892
368.36681,188902,152903
368.70916,188881,153001
369.05151,188861,153012
369.39386,188840,152980
369.73620,188820,153069
370.07855,188799,152998
370.42090,188779,152947
370.76325,188758,152851
371.10560,188738,152860
371.44795,188717,152983
371.79029,188697,153067
372.13264,188676,152977
372.47499,188656,152852
372.81734,188636,152919
373.15969,188615,152888
373.50204,188595,152835
373.84438,188574,152773
374.18673,188554,152688
374.52908,188533,152589
374.87143,188513,152600
375.21378,188492,152767
375.55613,188472,152928
375.89847,188451,152877
376.24082,188431,152734
376.58317,188410,152656
376.92552,188390,152686
377.26787,188369,152570
377.61022,188349,152519
377.95256,188329,152564
378.29491,188308,152482
378.63726,188288,152508
378.97961,188267,152574
379.32196,188247,152541
379.66431,188227,152543
380.00665,188206,152472
380.34900,188186,152557
380.69135,188166,152461
381.03370,188145,152329
381.37605,188125,152265
381.71840,188105,152250
382.06074,188084,152322
382.40309,188064,152384
382.74544,188043,152469
383.08779,188023,152383
383.43014,188003,152276
383.77249,187982,152255
384.11483,187962,152339
384.45718,187941,152290
384.79953,187921,152312
385.14188,187901,152330
385.48423,187880,152281
385.82658,187860,152208
386.16892,187840,152161
386.51127,187820,152144
386.85362,187799,152153
387.19597,187779,152169
387.53832,187759,152144
387.88067,187739,152110
388.22301,187719,152158
388.56536,187698,152052
388.90771,187678,151993
389.25006,187658,152041
389.59241,187637,151942
389.93476,187617,151834
390.27710,187597,151710
390.61945,187576,151842
390.96180,187556,151924
391.30415,187536,151951
391.64650,187516,151980
391.98885,187495,151957
392.33119,187475,151977
392.67354,187455,151986
393.01589,187435,151984
393.35824,187415,151862
393.70059,187394,151873
394.04294,187374,151871
394.38528,187354,151743
394.72763,187334,151645
395.06998,187314,151648
395.41233,187294,151584
395.75468,187274,151660
396.09703,187253,151767
