t_ms,N,N0
349.19530,287299,242907
349.53765,287274,243019
349.88000,287249,242869
350.22235,287224,242959
350.56470,287199,242707
350.90705,287174,242630
351.24939,287149,242633
351.59174,287123,242832
351.93409,287098,242883
352.27644,287073,242723
352.61879,287048,242704
352.96114,287022,242777
353.30348,286997,242724
353.64583,286972,242695
353.98818,286947,242681
354.33053,286921,242723
354.67288,286896,242427
355.01523,286871,242419
355.35757,286845,242522
355.69992,286820,242430
356.04227,286795,242448
356.38462,286769,242620
356.72697,286744,242876
357.06932,286719,242801
357.41166,286693,242357
357.75401,286668,242543
358.09636,286642,242524
358.43871,286616,242425
358.78106,286591,242225
359.12341,286565,242144
359.46575,286540,242097
359.80810,286514,242102
360.15045,286488,242037
360.49280,286462,242087
360.83515,286437,242337
361.17750,286411,242434
361.51984,286385,242337
361.86219,286359,242142
362.20454,286333,242004
362.54689,286308,241926
362.88924,286282,241840
363.23159,286256,241956
363.57393,286230,241970
363.91628,286204,242157
364.25863,286178,242284
364.60098,286152,242279
364.94333,286126,242243
365.28568,286100,242204
365.62802,286073,242130
365.97037,286047,242135
366.31272,286021,241902
366.65507,285995,241924
366.99742,285969,241912
367.33977,285942,241834
367.68211,285916,242008
368.02446,285890,242098
368.36681,285863,242248
368.70916,285837,242213
369.05151,285810,242000
369.39386,285784,241741
369.73620,285757,241574
370.07855,285731,241758
370.42090,285704,241636
370.76325,285678,241569
371.10560,285651,241526
371.44795,285624,241428
371.79029,285598,241463
372.13264,285571,241365
372.47499,285544,241449
372.81734,285517,241541
373.15969,285490,241507
373.50204,285463,241541
373.84438,285436,241588
374.18673,285409,241627
374.52908,285382,241626
374.87143,285355,241465
375.21378,285328,241345
375.55613,285301,241326
375.89847,285274,241091
376.24082,285246,241193
376.58317,285219,241358
376.92552,285192,241376
377.26787,285164,241333
377.61022,285137,241338
377.95256,285110,241288
378.29491,285082,241189
378.63726,285055,241271
378.97961,285027,241165
379.32196,284999,241102
379.66431,284972,241065
380.00665,284944,241109
380.34900,284916,241089
380.69135,284888,241186
381.03370,284860,240991
381.37605,284832,240905
381.71840,284804,241113
382.06074,284776,240991
382.40309,284748,240980
382.74544,284720,240951
383.08779,284692,240806
383.43014,284664,240853
383.77249,284636,240865
384.11483,284608,240887
384.45718,284579,240801
384.79953,284551,240832
385.14188,284522,240739
385.48423,284494,240879
385.82658,284465,240895
386.16892,284437,240714
386.51127,284408,240859
386.85362,284380,240967
387.19597,284351,240847
387.53832,284322,240629
387.88067,284293,240429
388.22301,284264,240449
388.56536,284235,240355
388.90771,284206,240197
389.25006,284177,240297
389.59241,284148,240468
389.93476,284119,240464
390.27710,284090,240387
390.61945,284060,240156
390.96180,284031,239994
391.30415,284001,240200
391.64650,283972,240192
391.98885,283942,240171
392.33119,283913,240320
392.67354,283883,240149
393.01589,283853,240136
393.35824,283824,240174
393.70059,283794,240006
394.04294,283764,240079
394.38528,283734,239998
394.72763,283704,239942
395.06998,283674,239877
395.41233,283644,239870
395.75468,283614,239881
396.09703,283584,239952
396.43937,283553,239974
396.78172,283523,239980
397.12407,283492,239875
397.46642,283462,239571
397.80877,283431,239596
398.15112,283401,239637
398.49346,283370,239543
398.83581,283339,239706
399.17816,283309,239598
399.52051,283278,239615
399.86286,283247,239735
400.20521,283216,239831
400.54755,283185,239788
400.88990,283153,239644
401.23225,283122,239375
401.57460,283091,239279
401.91695,283059,239317
402.25930,283028,239431
402.60164,282997,239411
402.94399,282965,239376
403.28634,282933,239459
403.62869,282902,239558
403.97104,282870,239598
404.31339,282838,239579
404.65573,282806,239692
404.99808,282774,239740
405.34043,282742,239732
405.68278,282710,239588
406.02513,282678,239406
406.36748,282646,239425
406.70982,282614,239398
407.05217,282581,239338
407.39452,282549,239424
407.73687,282516,239448
408.07922,282484,239399
408.42157,282451,239425
408.76391,282419,239604
409.10626,282386,239522
409.44861,282353,239384
409.79096,282320,239348
410.13331,282287,239337
410.47566,282253,239241
410.81800,282220,239096
411.16035,282187,239059
411.50270,282153,238935
411.84505,282120,238850
412.18740,282086,238794
412.52975,282053,238893
412.87209,282019,239111
413.21444,281986,239130
413.55679,281952,239076
413.89914,281918,239016
414.24149,281884,239137
414.58384,281850,239023
414.92618,281816,238878
415.26853,281782,238997
415.61088,281748,238723
415.95323,281713,238594
416.29558,281679,238650
416.63793,281644,238688
416.98027,281610,238654
417.32262,281575,238627
417.66497,281540,238596
418.00732,281505,238485
418.34967,281470,238386
418.69202,281435,238383
419.03436,281400,238395
419.37671,281365,238376
419.71906,281330,238422
420.06141,281294,238670
420.40376,281259,238450
420.74611,281223,238434
421.08845,281188,238455
421.43080,281152,238340
421.77315,281116,238397
422.11550,281080,238285
422.45785,281045,238168
422.80020,281009,238110
423.14254,280973,238075
423.48489,280936,238055
423.82724,280900,238032
424.16959,280864,237983
424.51194,280827,237894
424.85429,280791,237964
425.19663,280754,238135
425.53898,280718,238022
425.88133,280681,238051
426.22368,280644,238159
426.56603,280607,238046
426.90838,280570,237901
427.25072,280533,237842
427.59307,280495,238042
427.93542,280458,238135
428.27777,280420,237991
428.62012,280383,237954
428.96247,280345,237910
429.30481,280307,237859
429.64716,280270,237904
429.98951,280232,237773
430.33186,280194,237765
430.67421,280156,237754
431.01656,280118,237754
431.35890,280079,237983
431.70125,280041,237743
432.04360,280003,237699
432.38595,279964,237683
432.72830,279926,237654
433.07065,279887,237527
433.41299,279848,237510
433.75534,279809,237560
