t_ms,N,N0
355.40574,270803,247812
355.72194,271050,247946
356.03813,270773,247611
356.35433,271098,247947
356.67053,271060,247964
356.98672,270847,247857
357.30292,271222,248268
357.61912,271415,248481
357.93532,271361,248382
358.25151,271710,248708
358.56771,271848,248841
358.88391,271587,248643
359.20011,271659,248696
359.51630,271721,248695
359.83250,271855,248748
360.14870,271659,248633
360.46489,271569,248421
360.78109,271519,248331
361.09729,271744,248515
361.41349,271850,248559
361.72968,271779,248586
362.04588,271896,248783
362.36208,272102,249086
362.67828,272186,249200
362.99447,272402,249428
363.31067,272408,249338
363.62687,272617,249397
363.94306,272604,249360
364.25926,272768,249474
364.57546,272794,249498
364.89166,272784,249613
365.20785,272890,249647
365.52405,273195,250103
365.84025,273296,250156
366.15645,273461,250326
366.47264,273566,250491
366.78884,273262,250375
367.10504,273364,250364
367.42123,273373,250285
367.73743,273541,250400
368.05363,273589,250438
368.36983,273319,250247
368.68602,273450,250355
369.00222,273789,250784
369.31842,273383,250490
369.63462,273807,250867
369.95081,273571,250563
370.26701,273689,250783
370.58321,273621,250740
370.89940,273751,250718
371.21560,273985,250803
371.53180,274088,250996
371.84800,274101,251002
372.16419,274235,251117
372.48039,274422,251312
372.79659,274281,251182
373.11279,274505,251478
373.42898,274489,251494
373.74518,274522,251588
374.06138,274278,251304
374.37757,274787,251774
374.69377,274869,251892
375.00997,274849,251669
375.32617,275021,251953
375.64236,274775,251697
375.95856,274996,251943
376.27476,275038,251975
376.59096,275042,251941
376.90715,275399,252270
377.22335,275299,252204
377.53955,275323,252124
377.85574,275374,252193
378.17194,275463,252248
378.48814,275117,251906
378.80434,275542,252410
379.12053,275443,252264
379.43673,275679,252525
379.75293,275620,252532
380.06913,275645,252590
380.38532,275707,252682
380.70152,275817,252784
381.01772,275914,252912
381.33391,275979,253000
381.65011,276180,253208
381.96631,276281,253383
382.28251,276533,253586
382.59870,276366,253385
382.91490,276385,253435
383.23110,276229,253214
383.54730,276277,253110
383.86349,276586,253531
384.17969,276479,253353
384.49589,276656,253430
384.81208,277026,253822
385.12828,277027,253919
385.44448,277135,254082
385.76068,277109,254229
386.07687,277184,254187
386.39307,277406,254533
386.70927,277351,254373
387.02547,277289,254261
387.34166,277357,254395
387.65786,277023,253991
387.97406,277138,254072
388.29025,277384,254211
388.60645,277298,254362
388.92265,277476,254524
389.23885,277764,254842
389.55504,277653,254613
389.87124,277747,254790
390.18744,277871,255074
390.50364,278025,255018
390.81983,278147,255053
391.13603,278213,255163
391.45223,278221,255354
391.76842,278098,255207
392.08462,278146,255169
392.40082,278108,255166
392.71702,278360,255401
393.03321,278213,255270
393.34941,278281,255328
393.66561,278382,255410
393.98181,278401,255409
394.29800,278581,255808
394.61420,278717,255897
394.93040,278645,255609
395.24659,278854,255892
395.56279,278875,255986
395.87899,279086,256004
396.19519,278927,255856
396.51138,279340,256242
396.82758,279241,256061
397.14378,279241,256017
397.45998,279166,256031
397.77617,279396,256207
398.09237,279413,256172
398.40857,279739,256409
398.72476,279594,256421
399.04096,279579,256405
