t_ms,N,N0
294.06347,119553,94715.2
294.37966,119602,94684.8
294.69586,119440,94625.9
295.01206,119450,94570.2
295.32826,119467,94642.1
295.64445,119536,94835.7
295.96065,119624,95015.6
296.27685,119656,94971.3
296.59304,119401,94787
296.90924,119365,94792.8
297.22544,119451,94857.7
297.54164,119186,94538.9
297.85783,119087,94513.7
298.17403,119082,94485.3
298.49023,119334,94724.8
298.80643,119240,94592.9
299.12262,119234,94636.1
299.43882,119363,94669.5
299.75502,119225,94596.5
300.07121,118980,94352
300.38741,118781,94175.7
300.70361,118915,94243.7
301.01981,118959,94227.8
301.33600,118920,94136.1
301.65220,119096,94294.7
301.96840,119075,94169
302.28460,119260,94456.4
302.60079,119198,94402.8
302.91699,119018,94323.5
303.23319,118865,94040.8
303.54938,118891,94115.8
303.86558,118840,94076.6
304.18178,118923,94008
304.49798,119056,94052.9
304.81417,119005,94042.6
305.13037,118795,93943.7
305.44657,118674,93849.8
305.76277,118799,94046
306.07896,118828,94172.4
306.39516,119078,94371.4
306.71136,119192,94483.9
307.02755,119166,94490.8
307.34375,118992,94404.5
307.65995,119242,94673.6
307.97615,119108,94585.9
308.29234,119098,94598.8
308.60854,119059,94469.3
308.92474,118832,94291
309.24094,118856,94150.1
309.55713,118829,94104.5
309.87333,119052,94400.7
310.18953,118879,94251.5
310.50573,119147,94526.2
310.82192,118960,94313.1
311.13812,118803,94272.1
311.45432,118872,94262.6
311.77051,118749,94270.4
312.08671,118728,94159.5
312.40291,118684,94103
312.71911,118704,94060.6
313.03530,118740,94055.8
313.35150,118883,94237.8
313.66770,118838,94226.6
313.98390,118868,94148.5
314.30009,118741,93947.5
314.61629,118810,93896.7
314.93249,118839,93978
315.24868,118742,93843.9
315.56488,118708,93791.3
315.88108,118883,93976.1
316.19728,118733,93846.3
316.51347,118755,93879.7
316.82967,118678,93710.8
317.14587,118842,93857
317.46207,118745,93801.2
317.77826,118722,93835
318.09446,118680,93950
318.41066,118752,93924.3
318.72685,118662,93759.1
319.04305,118583,93736.8
319.35925,118831,93972
319.67545,118710,93992.2
319.99164,118420,93672
320.30784,118536,93896.4
320.62404,118693,94109.8
320.94024,118636,93960.5
321.25643,118529,93797
321.57263,118518,93726.6
321.88883,118488,93606
322.20502,118235,93460.9
322.52122,118270,93434.6
322.83742,118456,93591.9
323.15362,118463,93679.2
323.46981,118340,93652.8
323.78601,118198,93523.8
324.10221,118246,93611.2
324.41841,118206,93467.2
324.73460,118303,93582.9
325.05080,118121,93338.6
325.36700,118046,93240.1
325.68319,118209,93235.4
325.99939,118265,93306.5
326.31559,118181,93286.5
326.63179,118413,93574.9
326.94798,118411,93577.6
327.26418,118181,93399.3
327.58038,118118,93378.7
327.89658,117824,93117.5
328.21277,117816,93056.3
328.52897,117897,93097.3
328.84517,117920,93150.5
329.16136,118039,93250.9
329.47756,117952,93218.2
329.79376,117886,93042.1
330.10996,117915,93052
330.42615,117895,93088
330.74235,118037,93150.3
331.05855,118229,93245.3
331.37475,118196,93182.4
331.69094,118131,93128.2
332.00714,118311,93300.6
332.32334,118330,93377.9
332.63953,118532,93559.4
332.95573,118237,93283
333.27193,118179,93243.9
333.58813,118250,93367.8
333.90432,118102,93256.3
334.22052,118017,93192.2
334.53672,117958,93209.3
334.85292,117857,93086
335.16911,118006,93300.5
335.48531,117791,93018.7
335.80151,117762,93016.8
336.11770,117769,93052.6
336.43390,117681,92878.7
336.75010,117776,92942
337.06630,117619,92764.8
337.38249,117595,92844.2
337.69869,117708,92896.5
338.01489,117867,93121.6
338.33109,117877,93058
338.64728,117720,92815.9
338.96348,117611,92654.3
339.27968,117521,92601
339.59587,117680,92858.6
339.91207,117448,92709.2
340.22827,117760,92919
340.54447,117887,93162.3
340.86066,117669,93088.7
341.17686,117953,93289
341.49306,117822,93065.5
341.80926,117746,93013.9
342.12545,117784,93015.7
342.44165,117889,93109.5
342.75785,117940,93046.5
343.07404,117661,92779.6
343.39024,117618,92718.2
343.70644,117744,92790.3
344.02264,117498,92600.1
344.33883,117520,92601.4
344.65503,117275,92330.9
344.97123,117403,92405
345.28743,117573,92633.8
345.60362,117453,92593.3
345.91982,117462,92488.1
