t_ms,B_uG,Lz_m6,Lz_m5,Lz_m4,dphi_m5,dphi_m4,w_m5,w_m4,r_ring_m5,r_ring_m4
218.8380,63.0000,+0.000025,-0.934513,-1.674160,-3.131259,-0.394662,-1.000000,-2.000000,3.1093,3.0923
220.6466,63.0000,+0.000045,-0.943978,-1.721390,+2.988900,+0.974081,-1.000000,-2.000000,3.0740,3.8234
222.4552,63.0000,-0.000032,-0.942953,-1.759735,+3.018888,-2.608475,-1.000000,-2.000000,3.0882,3.2939
224.2638,63.0000,-0.000023,-0.948908,-1.741480,+2.291230,-0.570916,-1.000000,-2.000000,3.4655,3.0788
226.0724,63.0000,-0.000072,-0.949104,-1.616927,+3.031291,+0.030174,-1.000000,-2.000000,2.5513,3.2860
227.8809,63.0000,+0.000009,-0.953390,-1.658247,+3.111002,+0.570628,-1.000000,-2.000000,3.0410,3.6698
229.6895,63.0000,-0.000001,-0.950586,-1.694209,+2.817163,-1.399290,-1.000000,-2.000000,2.7015,3.4250
231.4981,63.0000,+0.000027,-0.949040,-1.705465,-2.944127,+0.546590,-1.000000,-2.000000,3.3982,2.6693
233.3067,63.0000,-0.000054,-0.948294,-1.708019,+2.446630,+0.062609,-1.000000,-2.000000,2.8501,3.5073
235.1153,63.0000,-0.000020,-0.953319,-1.637217,-2.935435,+0.347620,-1.000000,-2.000000,2.8828,3.9656
236.9238,63.0000,-0.000038,-0.937804,-1.706387,+3.094310,+1.167145,-1.000000,-2.000000,2.6828,3.6055
238.7324,63.0000,+0.000011,-0.949818,-1.638709,-3.037288,+2.138814,-1.000000,-2.000000,3.0851,3.6657
240.5410,63.0000,+0.000047,-0.950024,-1.705919,-2.867918,+1.563980,-1.000000,-2.000000,2.6350,3.6660
242.3496,63.0000,+0.000011,-0.948239,-1.678810,+2.928965,+1.538458,-1.000000,-2.000000,3.5899,2.6920
244.1581,63.0000,-0.000011,-0.939901,-1.690307,+2.911026,-2.015294,-1.000000,-2.000000,3.3584,2.7624
245.9667,63.0000,+0.000028,-0.946250,-1.625873,+2.938884,+0.335357,-1.000000,-2.000000,3.5746,2.2097
247.7753,63.0000,-0.000057,-0.945139,-1.701538,-3.040604,+0.405804,-1.000000,-2.000000,3.6094,2.6966
249.5839,63.0000,+0.000034,-0.944122,-1.705226,-2.818785,+0.693688,-1.000000,-2.000000,2.9777,2.8470
251.3925,63.0000,+0.000021,-0.948988,-1.662384,+3.096190,+0.726254,-1.000000,-2.000000,3.5079,3.5619
253.2010,63.0000,+0.000005,-0.946098,-1.694887,-2.551198,-2.162665,-1.000000,-2.000000,2.4492,2.9969
255.0096,63.0000,+0.000043,-0.946056,-1.656942,-3.093608,-2.743496,-1.000000,-2.000000,3.1300,3.0971
256.8182,63.0000,-0.000001,-0.946680,-1.729168,+2.727832,-0.342958,-1.000000,-2.000000,3.3026,3.2430
258.6268,63.0000,-0.000020,-0.947901,-1.588226,+2.891877,+0.241911,-1.000000,-2.000000,2.9331,3.0201
260.4354,63.0000,+0.000081,-0.937381,-1.740194,+3.116334,-0.649411,-1.000000,-2.000000,2.0529,3.4765
262.2439,63.0000,+0.000045,-0.943386,-1.664525,-3.068442,-0.221818,-1.000000,-2.000000,3.4107,3.4441
264.0525,63.0000,+0.000065,-0.943383,-1.616597,+3.009758,-1.413781,-1.000000,-2.000000,2.7363,3.6013
265.8611,63.0000,+0.000043,-0.950834,-1.681112,+2.970355,-0.560925,-1.000000,-2.000000,3.3325,2.8030
267.6697,63.0000,-0.000071,-0.951590,-1.602006,+2.968959,+0.348558,-1.000000,-2.000000,2.8204,2.8383
269.4782,63.0000,+0.000004,-0.942576,-1.659174,-3.022855,-0.885253,-1.000000,-2.000000,2.8342,3.3189
271.2868,63.0000,+0.000034,-0.939470,-1.666107,-2.791132,+0.028886,-1.000000,-2.000000,2.9740,3.9000
273.0954,63.0000,-0.000006,-0.943710,-1.562271,-3.098107,-1.279731,-1.000000,-2.000000,3.1480,2.8154
274.9040,63.0000,+0.000028,-0.941364,-1.715281,-3.060475,-0.269527,-1.000000,-2.000000,2.1024,3.4844
276.7126,63.0000,-0.000087,-0.938054,-1.688286,+3.043902,-1.919920,-1.000000,-2.000000,3.1784,2.9765
278.5211,63.0000,+0.000009,-0.946175,-1.612109,+3.138736,+0.407906,-1.000000,-2.000000,3.6064,3.1388
280.3297,63.0000,+0.000056,-0.928196,-1.736988,+2.858676,+0.471348,-1.000000,-2.000000,3.6402,3.0428
282.1383,63.0000,+0.000035,-0.943547,-1.699866,+0.802932,+0.376690,-1.000000,-2.000000,3.2098,3.1495
283.9469,63.0000,+0.000104,-0.944466,-1.576788,+2.791022,-0.054076,-1.000000,-2.000000,3.2989,2.0454
285.7555,63.0000,-0.000001,-0.933544,-1.682200,-3.065782,+0.682052,-1.000000,-2.000000,2.5592,3.1837
287.5640,63.0000,+0.000074,-0.943749,-1.559847,-3.087974,-1.581481,-1.000000,-2.000000,2.4736,3.0245
289.3726,63.0000,-0.000038,-0.941381,-1.748179,-3.103491,-0.667620,-1.000000,-2.000000,2.2813,3.7625
291.1812,63.0000,-0.000004,-0.942071,-1.623844,-2.886462,-1.757388,-1.000000,-2.000000,2.7875,2.7895
292.9898,63.0000,+0.000001,-0.941012,-1.576872,+2.739600,+2.589819,-1.000000,-2.000000,2.6760,2.7791
294.7984,63.0000,+0.000073,-0.928152,-1.756203,+2.927454,+1.317103,-1.000000,-2.000000,2.3785,2.6586
296.6069,63.0000,-0.000065,-0.951548,-1.548887,+3.068160,-0.774329,-1.000000,-2.000000,2.9199,2.9019
298.4155,63.0000,-0.000026,-0.935798,-1.703015,+3.073047,+1.780584,-1.000000,-2.000000,2.8907,2.6396
300.2241,63.0000,+0.000101,-0.942841,-1.649460,-2.953679,-0.004618,-1.000000,-2.000000,3.0514,3.6349
302.0327,63.0000,-0.000062,-0.938971,-1.628241,-2.501916,+2.352844,-1.000000,-2.000000,2.2971,3.0349
303.8412,63.0000,+0.000050,-0.937884,-1.683045,-2.903519,-0.331655,-1.000000,-1.000000,2.9689,3.3084
305.6498,63.0000,-0.000037,-0.942305,-1.584224,+2.812761,+0.072905,-1.000000,-2.000000,2.8888,3.1220
307.4584,63.0000,-0.000028,-0.934900,-1.733349,+3.106769,-0.807745,-1.000000,-2.000000,3.4583,2.7166
309.2670,63.0000,+0.000058,-0.932547,-1.574507,+2.977801,-0.070110,-1.000000,-2.000000,2.7102,3.1851
311.0756,63.0000,+0.000026,-0.942267,-1.595845,+1.559503,+1.127366,-1.000000,-2.000000,2.7597,3.5067
312.8841,63.0000,+0.000029,-0.930736,-1.685635,+3.139380,+2.274491,-1.000000,-2.000000,2.8005,2.5518
314.6927,63.0000,+0.000035,-0.939054,-1.577599,+3.042917,+0.316480,-1.000000,-2.000000,3.1633,2.6878
316.5013,63.0000,-0.000051,-0.928332,-1.670397,-2.911395,-2.169726,-1.000000,-2.000000,2.7110,3.8959
318.3099,63.0000,+0.000049,-0.939471,-1.616507,+2.995658,+0.751476,-1.000000,-2.000000,2.8255,2.9105
320.1185,63.0000,+0.000010,-0.946210,-1.630960,-3.114444,-1.947399,-1.000000,-2.000000,3.3122,2.7386
321.9270,63.0000,+0.000043,-0.940545,-1.674011,-2.882022,-0.389445,-1.000000,+0.000000,2.9142,3.1035
323.7356,63.0000,+0.000083,-0.937305,-1.559492,-2.929089,-0.392934,-1.000000,-2.000000,2.5323,2.0423
325.5442,63.0000,-0.000054,-0.940334,-1.607119,-3.110067,+0.056964,-1.000000,-2.000000,3.4030,3.0348
327.3528,63.0000,+0.000136,-0.927572,-1.681400,-2.952790,-0.295269,-1.000000,-2.000000,2.5707,3.4762
329.1614,63.0000,+0.000023,-0.933186,-1.550150,+3.008053,-0.869609,-1.000000,-1.000000,2.8484,3.2066
330.9699,63.0000,-0.000032,-0.928278,-1.643560,+3.081059,+2.221903,-1.000000,-2.000000,3.4564,3.4224
332.7785,63.0000,-0.000047,-0.939285,-1.708310,-2.875492,+2.646804,-1.000000,-2.000000,3.1326,3.2895
334.5871,63.0000,+0.000111,-0.934797,-1.634147,-1.931016,-0.751121,-1.000000,-2.000000,2.9907,2.6823
336.3957,63.0000,+0.000114,-0.931783,-1.674155,+2.003266,+3.010357,-1.000000,+0.000000,2.6942,3.3812
338.2042,63.0000,-0.000079,-0.943599,-1.674258,-3.117948,-0.900045,-1.000000,-2.000000,2.3337,3.4000
340.0128,63.0000,+0.000016,-0.942391,-1.665704,-2.860589,-0.481470,-1.000000,-2.000000,2.9931,2.7369
341.8214,63.0000,+0.000083,-0.930647,-1.663097,-3.112948,-0.671426,-1.000000,-2.000000,2.5534,2.8930
343.6300,63.0000,-0.000078,-0.930411,-1.618316,+3.047223,-0.855586,-1.000000,+0.000000,3.0559,2.4827
345.4386,63.0000,+0.000009,-0.918524,-1.656679,-2.980308,+0.452774,-1.000000,-2.000000,2.6562,3.2220
347.2471,63.0000,+0.000004,-0.944282,-1.629492,-3.046186,-0.166761,-1.000000,-2.000000,3.3322,2.7215
349.0557,63.0000,-0.000079,-0.939149,-1.665428,-3.014185,+1.392315,-1.000000,-2.000000,3.6780,2.9760
350.8643,63.0000,+0.000088,-0.929200,-1.620666,+2.987219,-0.978729,-1.000000,-2.000000,2.9156,3.4165
352.6729,63.0000,-0.000030,-0.931941,-1.670894,+2.922871,-0.021781,-1.000000,-2.000000,3.9952,3.0845
