Omega,frame,t,norm,Fz,Lz,peak,pop_c1,pop_c2,pop_c3,pop_c4,pop_c5,pop_c6,pop_c7,pop_c8,pop_c9,pop_c10,pop_c11,pop_c12,pop_c13
0.5000,186,1.854000e+01,9.926871e-01,5.310642e+00,,NaN,5.805762e-01,2.836392e-01,8.155660e-02,3.056145e-02,1.409319e-02,5.593432e-03,1.980343e-03,9.962860e-04,5.985243e-04,2.859004e-04,8.205113e-05,2.154409e-05,1.535546e-05
0.5000,187,1.864000e+01,9.926452e-01,5.273101e+00,,NaN,5.610154e-01,2.922055e-01,8.828884e-02,3.315187e-02,1.506071e-02,6.076544e-03,2.112586e-03,1.030813e-03,6.265823e-04,3.039047e-04,8.933451e-05,2.227066e-05,1.564437e-05
0.5000,188,1.874000e+01,9.926056e-01,5.236411e+00,,NaN,5.425164e-01,2.995324e-01,9.514986e-02,3.583494e-02,1.596981e-02,6.552038e-03,2.264941e-03,1.070166e-03,6.523957e-04,3.213776e-04,9.661275e-05,2.311748e-05,1.590555e-05
0.5000,189,1.884000e+01,9.925680e-01,5.200802e+00,,NaN,5.251742e-01,3.056459e-01,1.020193e-01,3.861154e-02,1.683528e-02,7.003767e-03,2.434062e-03,1.117065e-03,6.767769e-04,3.380836e-04,1.038007e-04,2.408065e-05,1.616063e-05
0.5000,190,1.894000e+01,9.925322e-01,5.166512e+00,,NaN,5.090490e-01,3.106437e-01,1.087509e-01,4.146675e-02,1.767565e-02,7.420013e-03,2.614058e-03,1.172935e-03,7.008318e-04,3.537956e-04,1.107857e-04,2.514415e-05,1.642267e-05
0.5000,191,1.904000e+01,9.924979e-01,5.133790e+00,,1.093000e-02,4.941646e-01,3.146817e-01,1.151991e-01,4.436157e-02,1.851046e-02,7.793063e-03,2.797503e-03,1.237650e-03,7.256855e-04,3.682863e-04,1.174800e-04,2.628231e-05,1.669725e-05
0.5000,192,1.914000e+01,9.924649e-01,5.102863e+00,,NaN,4.805050e-01,3.179529e-01,1.212396e-01,4.723841e-02,1.935539e-02,8.119934e-03,2.977154e-03,1.309700e-03,7.523440e-04,3.813279e-04,1.238111e-04,2.746742e-05,1.698080e-05
0.5000,193,1.924000e+01,9.924329e-01,5.073904e+00,,NaN,4.680215e-01,3.206621e-01,1.267742e-01,5.003542e-02,2.021880e-02,8.404415e-03,3.146959e-03,1.386594e-03,7.815384e-04,3.927638e-04,1.296594e-04,2.868091e-05,1.725869e-05
0.5000,194,1.934000e+01,9.924016e-01,5.047029e+00,,NaN,4.566492e-01,3.230021e-01,1.317278e-01,5.269704e-02,2.110033e-02,8.657614e-03,3.302033e-03,1.465478e-03,8.135597e-04,4.025870e-04,1.348161e-04,2.991852e-05,1.750866e-05
0.5000,195,1.944000e+01,9.923708e-01,5.022313e+00,,NaN,4.463267e-01,3.251288e-01,1.360487e-01,5.517910e-02,2.199140e-02,8.895784e-03,3.438700e-03,1.543802e-03,8.481623e-04,4.109073e-04,1.390220e-04,3.118031e-05,1.770942e-05
0.5000,196,1.954000e+01,9.923401e-01,4.999791e+00,,NaN,4.370082e-01,3.271458e-01,1.397088e-01,5.745209e-02,2.287926e-02,9.136579e-03,3.555052e-03,1.619490e-03,8.845522e-04,4.178263e-04,1.420804e-04,3.245793e-05,1.784768e-05
0.5000,197,1.964000e+01,9.923090e-01,4.979456e+00,,NaN,4.286636e-01,3.291002e-01,1.427023e-01,5.950595e-02,2.375089e-02,9.393963e-03,3.652113e-03,1.690575e-03,9.214891e-04,4.233310e-04,1.439451e-04,3.373278e-05,1.791821e-05
0.5000,198,1.974000e+01,9.922772e-01,4.961259e+00,,NaN,4.212771e-01,3.309810e-01,1.450485e-01,6.135378e-02,2.459353e-02,9.674097e-03,3.734744e-03,1.754801e-03,9.574565e-04,4.272853e-04,1.447096e-04,3.497927e-05,1.792360e-05
0.5000,199,1.984000e+01,9.922443e-01,4.945122e+00,,NaN,4.148445e-01,3.327305e-01,1.467899e-01,6.302639e-02,2.539389e-02,9.975222e-03,3.810975e-03,1.809699e-03,9.908405e-04,4.294868e-04,1.445362e-04,3.616588e-05,1.787755e-05
0.5000,200,1.994000e+01,9.922097e-01,4.930954e+00,,NaN,4.093636e-01,3.342646e-01,1.479924e-01,6.455909e-02,2.613913e-02,1.028974e-02,3.889732e-03,1.853332e-03,1.020026e-03,4.297308e-04,1.435933e-04,3.725877e-05,1.780651e-05
0.5000,201,2.004000e+01,9.921731e-01,4.918641e+00,,1.114117e-02,4.048235e-01,3.354852e-01,1.487527e-01,6.598066e-02,2.681885e-02,1.060630e-02,3.978389e-03,1.885255e-03,1.043362e-03,4.278626e-04,1.420143e-04,3.823123e-05,1.774592e-05
0.5000,202,2.014000e+01,9.921340e-01,4.908029e+00,,NaN,4.011947e-01,3.362778e-01,1.492127e-01,6.730842e-02,2.742742e-02,1.091163e-02,4.080666e-03,1.907037e-03,1.059155e-03,4.238139e-04,1.398797e-04,3.907191e-05,1.773245e-05
0.5000,203,2.024000e+01,9.920922e-01,4.898921e+00,,NaN,3.984281e-01,3.365094e-01,1.495658e-01,6.854175e-02,2.796691e-02,1.119258e-02,4.195265e-03,1.921947e-03,1.065811e-03,4.176038e-04,1.372301e-04,3.978787e-05,1.779210e-05
0.5000,204,2.034000e+01,9.920473e-01,4.891081e+00,,NaN,3.964545e-01,3.360420e-01,1.500386e-01,6.966474e-02,2.844981e-02,1.143679e-02,4.316221e-03,1.933579e-03,1.062092e-03,4.092653e-04,1.341143e-04,4.039970e-05,1.792782e-05
0.5000,205,2.044000e+01,9.919997e-01,4.884288e+00,,NaN,3.951993e-01,3.347544e-01,1.508444e-01,7.066244e-02,2.889167e-02,1.163372e-02,4.434404e-03,1.943782e-03,1.047444e-03,3.987786e-04,1.306591e-04,4.091891e-05,1.811580e-05
0.5000,206,2.054000e+01,9.919496e-01,4.878396e+00,,NaN,3.945920e-01,3.325864e-01,1.521236e-01,7.153871e-02,2.929693e-02,1.177787e-02,4.538474e-03,1.950958e-03,1.022204e-03,3.861276e-04,1.270840e-04,4.131830e-05,1.831284e-05
0.5000,207,2.064000e+01,9.918978e-01,4.873392e+00,,NaN,3.945681e-01,3.295834e-01,1.538951e-01,7.232638e-02,2.964809e-02,1.187037e-02,4.616163e-03,1.949739e-03,9.875599e-04,3.714796e-04,1.236252e-04,4.152525e-05,1.847277e-05
0.5000,208,2.074000e+01,9.918452e-01,4.869403e+00,,NaN,3.950778e-01,3.258929e-01,1.560597e-01,7.307301e-02,2.991176e-02,1.191552e-02,4.655741e-03,1.932628e-03,9.452751e-04,3.552916e-04,1.204225e-04,4.145675e-05,1.856498e-05
0.5000,209,2.084000e+01,9.917930e-01,4.866663e+00,,NaN,3.960895e-01,3.217221e-01,1.584549e-01,7.380900e-02,3.005847e-02,1.191252e-02,4.648064e-03,1.892931e-03,8.971967e-04,3.382938e-04,1.174418e-04,4.106814e-05,1.858093e-05
0.5000,210,2.094000e+01,9.917421e-01,4.865468e+00,,NaN,3.975855e-01,3.173137e-01,1.608944e-01,7.452433e-02,3.007492e-02,1.185147e-02,4.588566e-03,1.827386e-03,8.449761e-04,3.213335e-04,1.145032e-04,4.037507e-05,1.852593e-05
0.5000,211,2.104000e+01,9.916930e-01,4.866135e+00,,1.289244e-02,3.995702e-01,3.129082e-01,1.631899e-01,7.517101e-02,2.996642e-02,1.171532e-02,4.476923e-03,1.737684e-03,7.899533e-04,3.051292e-04,1.114218e-04,3.942924e-05,1.841040e-05
0.5000,212,2.114000e+01,9.916463e-01,4.868952e+00,,NaN,4.020661e-01,3.087034e-01,1.651838e-01,7.568082e-02,2.974531e-02,1.148676e-02,4.316353e-03,1.629417e-03,7.333264e-04,2.901589e-04,1.081160e-04,3.827418e-05,1.824737e-05
0.5000,213,2.124000e+01,9.916019e-01,4.874133e+00,,NaN,4.050992e-01,3.048419e-01,1.667693e-01,7.598042e-02,2.941898e-02,1.115503e-02,4.113002e-03,1.509574e-03,6.763823e-04,2.766630e-04,1.045740e-04,3.692956e-05,1.805025e-05
0.5000,214,2.134000e+01,9.915600e-01,4.881810e+00,,NaN,4.086888e-01,3.014233e-01,1.678753e-01,7.600935e-02,2.898734e-02,1.071734e-02,3.874905e-03,1.384614e-03,6.204091e-04,2.646903e-04,1.007607e-04,3.541347e-05,1.782836e-05
0.5000,215,2.144000e+01,9.915203e-01,4.892052e+00,,NaN,4.128468e-01,2.985191e-01,1.684426e-01,7.573340e-02,2.844011e-02,1.017892e-02,3.610339e-03,1.259962e-03,5.666022e-04,2.540975e-04,9.662195e-05,3.375335e-05,1.758507e-05
0.5000,216,2.154000e+01,9.914825e-01,4.904887e+00,,NaN,4.175843e-01,2.961795e-01,1.684191e-01,7.513910e-02,2.775555e-02,9.553725e-03,3.326663e-03,1.139984e-03,5.161352e-04,2.445380e-04,9.212573e-05,3.198436e-05,1.731992e-05
0.5000,217,2.164000e+01,9.914464e-01,4.920315e+00,,NaN,4.229085e-01,2.944357e-01,1.677713e-01,7.421806e-02,2.690454e-02,8.862939e-03,3.031032e-03,1.027820e-03,4.701049e-04,2.355170e-04,8.727663e-05,3.015598e-05,1.703152e-05
0.5000,218,2.174000e+01,9.914118e-01,4.938302e+00,,NaN,4.288200e-01,2.933041e-01,1.664890e-01,7.295544e-02,2.586044e-02,8.130938e-03,2.731691e-03,9.254243e-04,4.292828e-04,2.265126e-04,8.213324e-05,2.833035e-05,1.671800e-05
0.5000,219,2.184000e+01,9.913781e-01,4.958791e+00,,NaN,4.353255e-01,2.927780e-01,1.645768e-01,7.132575e-02,2.460977e-02,7.381438e-03,2.438474e-03,8.335226e-04,3.939404e-04,2.171180e-04,7.679835e-05,2.656725e-05,1.637765e-05
0.5000,220,2.194000e+01,9.913453e-01,4.981708e+00,,NaN,4.424535e-01,2.928096e-01,1.620489e-01,6.929541e-02,2.316022e-02,6.635495e-03,2.161772e-03,7.517391e-04,3.639071e-04,2.071154e-04,7.138192e-05,2.491773e-05,1.601052e-05
0.5000,221,2.204000e+01,9.913130e-01,5.006944e+00,,1.077258e-02,4.502528e-01,2.933065e-01,1.589249e-01,6.683131e-02,2.154329e-02,5.911725e-03,1.910105e-03,6.791622e-04,3.387033e-04,1.964687e-04,6.599088e-05,2.342763e-05,1.561587e-05
0.5000,222,2.214000e+01,9.912810e-01,5.034336e+00,,NaN,4.587778e-01,2.941462e-01,1.552212e-01,6.391092e-02,1.981210e-02,5.227284e-03,1.688547e-03,6.148712e-04,3.176596e-04,1.852691e-04,6.074000e-05,2.213146e-05,1.519034e-05
0.5000,223,2.224000e+01,9.912487e-01,5.063660e+00,,NaN,4.680795e-01,2.951840e-01,1.509496e-01,6.053253e-02,1.803549e-02,4.596965e-03,1.498629e-03,5.581407e-04,3.000349e-04,1.736812e-04,5.574764e-05,2.103685e-05,1.473173e-05
0.5000,224,2.234000e+01,9.912159e-01,5.094654e+00,,NaN,4.782112e-01,2.962503e-01,1.461129e-01,5.672713e-02,1.628712e-02,4.031522e-03,1.338857e-03,5.084836e-04,2.850973e-04,1.619097e-04,5.111923e-05,2.012374e-05,1.424234e-05
0.5000,225,2.244000e+01,9.911822e-01,5.127041e+00,,NaN,4.892300e-01,2.971578e-01,1.407020e-01,5.256629e-02,1.463352e-02,3.536628e-03,1.205658e-03,4.656745e-04,2.721583e-04,1.501806e-04,4.694151e-05,1.935689e-05,1.372850e-05
0.5000,226,2.254000e+01,9.911471e-01,5.160531e+00,,NaN,5.011880e-01,2.977070e-01,1.347083e-01,4.815914e-02,1.312569e-02,3.112930e-03,1.094699e-03,4.297429e-04,2.605801e-04,1.387269e-04,4.328307e-05,1.869638e-05,1.319866e-05
0.5000,227,2.264000e+01,9.911101e-01,5.194812e+00,,NaN,5.141100e-01,2.977025e-01,1.281447e-01,4.364258e-02,1.179067e-02,2.757392e-03,1.002938e-03,4.006342e-04,2.498220e-04,1.277733e-04,4.018990e-05,1.810407e-05,1.266332e-05
0.5000,228,2.274000e+01,9.910710e-01,5.229531e+00,,NaN,5.279687e-01,2.969769e-01,1.210619e-01,3.916681e-02,1.062913e-02,2.464215e-03,9.301348e-04,3.778057e-04,2.395039e-04,1.175211e-04,3.768219e-05,1.754941e-05,1.213503e-05
0.5000,229,2.284000e+01,9.910294e-01,5.264295e+00,,NaN,5.426688e-01,2.954114e-01,1.135521e-01,3.488162e-02,9.618909e-03,2.226570e-03,8.784200e-04,3.602029e-04,2.294262e-04,1.081267e-04,3.575799e-05,1.701439e-05,1.162692e-05
0.5000,230,2.294000e+01,9.909851e-01,5.298666e+00,,NaN,5.580482e-01,2.929440e-01,1.057429e-01,3.092465e-02,8.722630e-03,2.039881e-03,8.498974e-04,3.465927e-04,2.195578e-04,9.967297e-05,3.439620e-05,1.649782e-05,1.115049e-05
0.5000,231,2.304000e+01,9.909382e-01,5.332201e+00,,1.343079e-02,5.739002e-01,2.895573e-01,9.779241e-02,2.740492e-02,7.898174e-03,1.904394e-03,8.441514e-04,3.359800e-04,2.100020e-04,9.218479e-05,3.355208e-05,1.601602e-05,1.071410e-05
0.5000,232,2.314000e+01,9.908893e-01,5.364496e+00,,NaN,5.900125e-01,2.852568e-01,8.987901e-02,2.438449e-02,7.114251e-03,1.821561e-03,8.578482e-04,3.278345e-04,2.009407e-04,8.566829e-05,3.315158e-05,1.559633e-05,1.032236e-05
0.5000,233,2.324000e+01,9.908391e-01,5.395255e+00,,NaN,6.062103e-01,2.800414e-01,8.219274e-02,2.186606e-02,6.364092e-03,1.786746e-03,8.855162e-04,3.220567e-04,1.925913e-04,8.013373e-05,3.310057e-05,1.526438e-05,9.976203e-06
0.5000,234,2.334000e+01,9.907888e-01,5.424315e+00,,NaN,6.223756e-01,2.739005e-01,7.491087e-02,1.980329e-02,5.664429e-03,1.787494e-03,9.202609e-04,3.186115e-04,1.852779e-04,7.558263e-05,3.330428e-05,1.502887e-05,9.673752e-06
0.5000,235,2.344000e+01,9.907395e-01,5.451645e+00,,NaN,6.384387e-01,2.668415e-01,6.816329e-02,1.812460e-02,5.043024e-03,1.807176e-03,9.551965e-04,3.171301e-04,1.794294e-04,7.199422e-05,3.368256e-05,1.487193e-05,9.411974e-06
0.5000,236,2.354000e+01,9.906921e-01,5.477302e+00,,NaN,6.543522e-01,2.589116e-01,6.202320e-02,1.675488e-02,4.522474e-03,1.830882e-03,9.849679e-04,3.169444e-04,1.754241e-04,6.932788e-05,3.417351e-05,1.475670e-05,9.187343e-06
0.5000,237,2.364000e+01,9.906474e-01,5.501371e+00,,NaN,6.700583e-01,2.502130e-01,5.651958e-02,1.562647e-02,4.109614e-03,1.849698e-03,1.006361e-03,3.176289e-04,1.734262e-04,6.748892e-05,3.474077e-05,1.464669e-05,8.994849e-06
0.5000,238,2.374000e+01,9.906056e-01,5.523931e+00,,NaN,6.854701e-01,2.409099e-01,5.164581e-02,1.467995e-02,3.797691e-03,1.860631e-03,1.018035e-03,3.195418e-04,1.732842e-04,6.630950e-05,3.539401e-05,1.452005e-05,8.827794e-06
0.5000,239,2.384000e+01,9.905666e-01,5.545027e+00,,NaN,7.004682e-01,2.312146e-01,4.737114e-02,1.386392e-02,3.574884e-03,1.864172e-03,1.020049e-03,3.235710e-04,1.746756e-04,6.559218e-05,3.618861e-05,1.437324e-05,8.679698e-06
0.5000,240,2.394000e+01,9.905302e-01,5.564662e+00,,NaN,7.149139e-01,2.213571e-01,4.365265e-02,1.313675e-02,3.430895e-03,1.862063e-03,1.013713e-03,3.304416e-04,1.773484e-04,6.517222e-05,3.718470e-05,1.422067e-05,8.546780e-06
0.5000,241,2.404000e+01,9.904960e-01,5.582804e+00,,1.062330e-02,7.286674e-01,2.115627e-01,4.043478e-02,1.247110e-02,3.358668e-03,1.856403e-03,1.001353e-03,3.405657e-04,1.811409e-04,6.497108e-05,3.840696e-05,1.408969e-05,8.429072e-06
0.5000,242,2.414000e+01,9.904637e-01,5.599399e+00,,NaN,7.415973e-01,2.020376e-01,3.765396e-02,1.185591e-02,3.352828e-03,1.849375e-03,9.856156e-04,3.542897e-04,1.858859e-04,6.502652e-05,3.982827e-05,1.401659e-05,8.329081e-06
0.5000,243,2.424000e+01,9.904329e-01,5.614371e+00,,NaN,7.535876e-01,1.929446e-01,3.526506e-02,1.129134e-02,3.406851e-03,1.843264e-03,9.688929e-04,3.718363e-04,1.914277e-04,6.545181e-05,4.138791e-05,1.404122e-05,8.250301e-06
0.5000,244,2.434000e+01,9.904031e-01,5.627630e+00,,NaN,7.645395e-01,1.843918e-01,3.325848e-02,1.078322e-02,3.510400e-03,1.840911e-03,9.530965e-04,3.931520e-04,1.976207e-04,6.639865e-05,4.301429e-05,1.420081e-05,8.196621e-06
0.5000,245,2.444000e+01,9.903738e-01,5.639079e+00,,NaN,7.743705e-01,1.764417e-01,3.165795e-02,1.033776e-02,3.649004e-03,1.845842e-03,9.396328e-04,4.179802e-04,2.042421e-04,6.805714e-05,4.463314e-05,1.452845e-05,8.172046e-06
0.5000,246,2.454000e+01,9.903449e-01,5.648626e+00,,NaN,7.830138e-01,1.691196e-01,3.051284e-02,9.959888e-03,3.805450e-03,1.861880e-03,9.296127e-04,4.459163e-04,2.109767e-04,7.064003e-05,4.617495e-05,1.505305e-05,8.180285e-06
0.5000,247,2.464000e+01,9.903158e-01,5.656186e+00,,NaN,7.904166e-01,1.624269e-01,2.988422e-02,9.654274e-03,3.962113e-03,1.891917e-03,9.241464e-04,4.763269e-04,2.175310e-04,7.434958e-05,4.758468e-05,1.579530e-05,8.224633e-06
0.5000,248,2.474000e+01,9.902864e-01,5.661687e+00,,NaN,7.965288e-01,1.563689e-01,2.982750e-02,9.423730e-03,4.104931e-03,1.936383e-03,9.244769e-04,5.082825e-04,2.237778e-04,7.934120e-05,4.883685e-05,1.676110e-05,8.308252e-06
0.5000,249,2.484000e+01,9.902562e-01,5.665045e+00,,NaN,8.012767e-01,1.509878e-01,3.038370e-02,9.267590e-03,4.227423e-03,1.992310e-03,9.319193e-04,5.406900e-04,2.297980e-04,8.570737e-05,4.994725e-05,1.794027e-05,8.434765e-06
0.5000,250,2.494000e+01,9.902251e-01,5.666141e+00,,NaN,8.045447e-01,1.463842e-01,3.157192e-02,9.185253e-03,4.332141e-03,2.053224e-03,9.478975e-04,5.724250e-04,2.358882e-04,9.346641e-05,5.097204e-05,1.931315e-05,8.609136e-06
0.5000,251,2.504000e+01,9.901928e-01,5.664825e+00,,1.060837e-02,8.061792e-01,1.427153e-01,3.338181e-02,9.181614e-03,4.428346e-03,2.110703e-03,9.737833e-04,6.023887e-04,2.425845e-04,1.025146e-04,5.201042e-05,2.085604e-05,8.837469e-06
0.5000,252,2.514000e+01,9.901588e-01,5.660913e+00,,NaN,8.059962e-01,1.401835e-01,3.577671e-02,9.270439e-03,4.527985e-03,2.157110e-03,1.010240e-03,6.297969e-04,2.505523e-04,1.126064e-04,5.319830e-05,2.254443e-05,9.125949e-06
0.5000,253,2.524000e+01,9.901229e-01,5.654173e+00,,NaN,8.037698e-01,1.390371e-01,3.870476e-02,9.474077e-03,4.642918e-03,2.188163e-03,1.056193e-03,6.547103e-04,2.603397e-04,1.234073e-04,5.468506e-05,2.436030e-05,9.480456e-06
0.5000,254,2.534000e+01,9.900848e-01,5.644308e+00,,NaN,7.992259e-01,1.395692e-01,4.211076e-02,9.821201e-03,4.781655e-03,2.204877e-03,1.108580e-03,6.782618e-04,2.721669e-04,1.345889e-04,5.660493e-05,2.629711e-05,9.908210e-06
0.5000,255,2.544000e+01,9.900442e-01,5.630956e+00,,NaN,7.920472e-01,1.421070e-01,4.593657e-02,1.035407e-02,4.946161e-03,2.213612e-03,1.163508e-03,7.022757e-04,2.858585e-04,1.459081e-04,5.905070e-05,2.835734e-05,1.042134e-05
0.5000,256,2.554000e+01,9.900011e-01,5.613733e+00,,NaN,7.819283e-01,1.469561e-01,5.010895e-02,1.114246e-02,5.131432e-03,2.224178e-03,1.218155e-03,7.285729e-04,3.009401e-04,1.572252e-04,6.205311e-05,3.054645e-05,1.104038e-05
0.5000,257,2.564000e+01,9.899553e-01,5.592325e+00,,NaN,7.686706e-01,1.543140e-01,5.452384e-02,1.229080e-02,5.327310e-03,2.247040e-03,1.272375e-03,7.583555e-04,3.169548e-04,1.684600e-04,6.558317e-05,3.286137e-05,1.179642e-05
0.5000,258,2.574000e+01,9.899073e-01,5.566616e+00,,NaN,7.522839e-01,1.641793e-01,5.905102e-02,1.391933e-02,5.524114e-03,2.290963e-03,1.328295e-03,7.921664e-04,3.338313e-04,1.795466e-04,6.956621e-05,3.528759e-05,1.272773e-05
0.5000,259,2.584000e+01,9.898575e-01,5.536810e+00,,NaN,7.330739e-01,1.762640e-01,6.357276e-02,1.611817e-02,5.722329e-03,2.362197e-03,1.388337e-03,8.303210e-04,3.519543e-04,1.904417e-04,7.391318e-05,3.780172e-05,1.387105e-05
0.5000,260,2.594000e+01,9.898068e-01,5.503481e+00,,NaN,7.116667e-01,1.899648e-01,6.802574e-02,1.890531e-02,5.938401e-03,2.465024e-03,1.453637e-03,8.730691e-04,3.720474e-04,2.010730e-04,7.860027e-05,4.037292e-05,1.525365e-05
0.5000,261,2.604000e+01,9.897562e-01,5.467479e+00,,1.359445e-02,6.889034e-01,2.044513e-01,7.243891e-02,2.220506e-02,6.206445e-03,2.600415e-03,1.524353e-03,9.201199e-04,3.951158e-04,2.112516e-04,8.372973e-05,4.296341e-05,1.688882e-05
0.5000,262,2.614000e+01,9.897069e-01,5.429724e+00,,NaN,6.656630e-01,2.188195e-01,7.695100e-02,2.585754e-02,6.576716e-03,2.763795e-03,1.601639e-03,9.699624e-04,4.222071e-04,2.208224e-04,8.948122e-05,4.553208e-05,1.877115e-05
0.5000,263,2.624000e+01,9.896596e-01,5.391041e+00,,NaN,6.427127e-01,2.322455e-01,8.177736e-02,2.965576e-02,7.105176e-03,2.945933e-03,1.688493e-03,1.020397e-03,4.537468e-04,2.299755e-04,9.597106e-05,4.806561e-05,2.087813e-05
0.5000,264,2.634000e+01,9.896148e-01,5.352087e+00,,NaN,6.206246e-01,2.441097e-01,8.713350e-02,3.339365e-02,7.837981e-03,3.137231e-03,1.787732e-03,1.070233e-03,4.890448e-04,2.393673e-04,1.031846e-04,5.059674e-05,2.318026e-05
0.5000,265,2.644000e+01,9.895729e-01,5.313335e+00,,NaN,5.997508e-01,2.540597e-01,9.315990e-02,3.691219e-02,8.796806e-03,3.335044e-03,1.898882e-03,1.120507e-03,5.263590e-04,2.499066e-04,1.110327e-04,5.319460e-05,2.564587e-05
0.5000,266,2.654000e+01,9.895337e-01,5.275076e+00,,NaN,5.802394e-01,2.620006e-01,9.989669e-02,4.012406e-02,9.969241e-03,3.549439e-03,2.016779e-03,1.174149e-03,5.637318e-04,2.623391e-04,1.193965e-04,5.595614e-05,2.823870e-05
0.5000,267,2.664000e+01,9.894970e-01,5.237477e+00,,NaN,5.620940e-01,2.680269e-01,1.072902e-01,4.301816e-02,1.130707e-02,3.799955e-03,2.134509e-03,1.234029e-03,6.000859e-04,2.769758e-04,1.281628e-04,5.899028e-05,3.091703e-05
0.5000,268,2.674000e+01,9.894624e-01,5.200652e+00,,NaN,5.452455e-01,2.723494e-01,1.152009e-01,4.564913e-02,1.274027e-02,4.103102e-03,2.248120e-03,1.300989e-03,6.356359e-04,2.936703e-04,1.372847e-04,6.238850e-05,3.364165e-05
0.5000,269,2.684000e+01,9.894294e-01,5.164718e+00,,NaN,5.295980e-01,2.752444e-01,1.234216e-01,4.810749e-02,1.420116e-02,4.462841e-03,2.358564e-03,1.373299e-03,6.713388e-04,3.119995e-04,1.467761e-04,6.619902e-05,3.638614e-05
0.5000,270,2.694000e+01,9.893976e-01,5.129806e+00,,NaN,5.150479e-01,2.770227e-01,1.317095e-01,5.048935e-02,1.563557e-02,4.870606e-03,2.471053e-03,1.447511e-03,7.080815e-04,3.315561e-04,1.566523e-04,7.041743e-05,3.913307e-05
0.5000,271,2.704000e+01,9.893667e-01,5.096062e+00,,1.050702e-02,5.014921e-01,2.780014e-01,1.398193e-01,5.288099e-02,1.700304e-02,5.308747e-03,2.592449e-03,1.519881e-03,7.462030e-04,3.521427e-04,1.669015e-04,7.499483e-05,4.186999e-05
0.5000,272,2.714000e+01,9.893361e-01,5.063642e+00,,NaN,4.888434e-01,2.784684e-01,1.475279e-01,5.535061e-02,1.827952e-02,5.754014e-03,2.727803e-03,1.587555e-03,7.852032e-04,3.736936e-04,1.775153e-04,7.984991e-05,4.458920e-05
0.5000,273,2.724000e+01,9.893054e-01,5.032723e+00,,NaN,4.770455e-01,2.786615e-01,1.546421e-01,5.794255e-02,1.945766e-02,6.183849e-03,2.877147e-03,1.649143e-03,8.238295e-04,3.960950e-04,1.884843e-04,8.488526e-05,4.728798e-05
0.5000,274,2.734000e+01,9.892743e-01,5.003498e+00,,NaN,4.660698e-01,2.787745e-01,1.609978e-01,6.067770e-02,2.053937e-02,6.583420e-03,3.033380e-03,1.704657e-03,8.605183e-04,4.190867e-04,1.997909e-04,9.000948e-05,4.996938e-05
0.5000,275,2.744000e+01,9.892424e-01,4.976146e+00,,NaN,4.559008e-01,2.789584e-01,1.664774e-01,6.354978e-02,2.153060e-02,6.949839e-03,3.182732e-03,1.755228e-03,8.938624e-04,4.421842e-04,2.114269e-04,9.515694e-05,5.264058e-05
0.5000,276,2.754000e+01,9.892095e-01,4.950800e+00,,NaN,4.465286e-01,2.793059e-01,1.710364e-01,6.651522e-02,2.244517e-02,7.290640e-03,3.309188e-03,1.802189e-03,9.230566e-04,4.646234e-04,2.233636e-04,1.002981e-04,5.530796e-05
0.5000,277,2.764000e+01,9.891752e-01,4.927527e+00,,NaN,4.379471e-01,2.798438e-01,1.747178e-01,6.948756e-02,2.330652e-02,7.617467e-03,3.401326e-03,1.845887e-03,9.482196e-04,4.853918e-04,2.355129e-04,1.054396e-04,5.797152e-05
0.5000,278,2.774000e+01,9.891394e-01,4.906354e+00,,NaN,4.301598e-01,2.805349e-01,1.776440e-01,7.234474e-02,2.414316e-02,7.938966e-03,3.456705e-03,1.885029e-03,9.703258e-04,5.034169e-04,2.477174e-04,1.106139e-04,6.061857e-05
0.5000,279,2.784000e+01,9.891018e-01,4.887278e+00,,NaN,4.231806e-01,2.812999e-01,1.799748e-01,7.495507e-02,2.498697e-02,8.256401e-03,3.481888e-03,1.917078e-03,9.906786e-04,5.178481e-04,2.597544e-04,1.158522e-04,6.321884e-05
0.5000,280,2.794000e+01,9.890620e-01,4.870244e+00,,NaN,4.170082e-01,2.820668e-01,1.818541e-01,7.720994e-02,2.586966e-02,8.565542e-03,3.489552e-03,1.939273e-03,1.010443e-03,5.282939e-04,2.713647e-04,1.211484e-04,6.572775e-05
0.5000,281,2.804000e+01,9.890200e-01,4.855115e+00,,1.219211e-02,4.115934e-01,2.828283e-01,1.833644e-01,7.905142e-02,2.681169e-02,8.865093e-03,3.493758e-03,1.950042e-03,1.030292e-03,5.349021e-04,2.822866e-04,1.264312e-04,6.809504e-05
0.5000,282,2.814000e+01,9.889755e-01,4.841688e+00,,NaN,4.068325e-01,2.836694e-01,1.844969e-01,8.048479e-02,2.781122e-02,9.167055e-03,3.505545e-03,1.950034e-03,1.050117e-03,5.382775e-04,2.922588e-04,1.315614e-04,7.026994e-05
0.5000,283,2.824000e+01,9.889285e-01,4.829718e+00,,NaN,4.025782e-01,2.847667e-01,1.851571e-01,8.156108e-02,2.884678e-02,9.499388e-03,3.529585e-03,1.943070e-03,1.069161e-03,5.393570e-04,3.010248e-04,1.363458e-04,7.220743e-05
