timing_strength,decompress_factor,value
0.2564102564102564,0.2935897435897436,867.5355404172378
0.2564102564102564,0.31794871794871793,860.2711611483021
0.2564102564102564,0.3423076923076923,852.9885707683395
0.2564102564102564,0.36666666666666664,845.7055140027546
0.2564102564102564,0.391025641025641,838.4354677406848
0.2564102564102564,0.4153846153846154,831.1888399776074
0.2564102564102564,0.43974358974358974,823.9737791127213
0.2564102564102564,0.4641025641025641,816.7967348246746
0.2564102564102564,0.48846153846153845,809.6628559671988
0.2564102564102564,0.5128205128205128,802.5762787963242
0.2564102564102564,0.5371794871794872,795.5403397133255
0.2564102564102564,0.5615384615384615,788.5577349841617
0.2564102564102564,0.5858974358974359,781.6306425203945
0.2564102564102564,0.6102564102564103,774.7608160550005
0.2564102564102564,0.6346153846153846,767.9496589218229
0.2564102564102564,0.658974358974359,761.1982825495688
0.2564102564102564,0.6833333333333333,754.5075533509055
0.2564102564102564,0.7076923076923077,747.8781306930448
0.2564102564102564,0.732051282051282,741.3104979371969
0.2564102564102564,0.7564102564102564,734.8049880343056
0.2564102564102564,0.7807692307692308,728.3618048031412
0.2564102564102564,0.8051282051282052,721.9810407521695
0.2564102564102564,0.8294871794871795,715.6626921108052
0.2564102564102564,0.8538461538461538,709.4066715889321
0.2564102564102564,0.8782051282051282,703.2128192729783
0.2564102564102564,0.9025641025641026,697.0809119822507
0.2564102564102564,0.926923076923077,691.0106713445659
0.2564102564102564,0.9512820512820512,685.0017707991146
0.2564102564102564,0.9756410256410256,679.0538416963275
0.2564102564102564,1.0,673.1664786319168
0.28205128205128205,0.05,947.2182071778273
0.28205128205128205,0.07435897435897436,952.407347936838
0.28205128205128205,0.09871794871794871,950.8358484582086
0.28205128205128205,0.12307692307692308,946.4442807789485
0.28205128205128205,0.14743589743589744,940.6257491215231
0.28205128205128205,0.1717948717948718,934.0005910093055
0.28205128205128205,0.19615384615384615,926.8881374695452
0.28205128205128205,0.2205128205128205,919.4701799734546
0.28205128205128205,0.24487179487179486,911.8581900219715
0.28205128205128205,0.2692307692307692,904.1245331698772
0.28205128205128205,0.2935897435897436,896.3183523768978
0.28205128205128205,0.31794871794871793,888.4742514423067
0.28205128205128205,0.3423076923076923,880.6173256086827
0.28205128205128205,0.36666666666666664,872.7662191730092
0.28205128205128205,0.391025641025641,864.9350606288101
0.28205128205128205,0.4153846153846154,857.1347305885683
0.28205128205128205,0.43974358974358974,849.373717902946
0.28205128205128205,0.4641025641025641,841.6587131869674
0.28205128205128205,0.48846153846153845,833.9950300351773
0.28205128205128205,0.5128205128205128,826.3869102628448
0.28205128205128205,0.5371794871794872,818.8377493024661
0.28205128205128205,0.5615384615384615,811.3502654971769
0.28205128205128205,0.5858974358974359,803.9266292388802
0.28205128205128205,0.6102564102564103,796.568562878002
0.28205128205128205,0.6346153846153846,789.2774190286093
0.28205128205128205,0.658974358974359,782.0542426759532
0.28205128205128205,0.6833333333333333,774.8998209804606
0.28205128205128205,0.7076923076923077,767.8147236222251
0.28205128205128205,0.732051282051282,760.7993357896185
0.28205128205128205,0.7564102564102564,753.8538853878133
0.28205128205128205,0.7807692307692308,746.9784656601653
0.28205128205128205,0.8051282051282052,740.1730541357256
0.28205128205128205,0.8294871794871795,733.4375286084769
0.28205128205128205,0.8538461538461538,726.7716806989727
0.28205128205128205,0.8782051282051282,720.175227431941
0.28205128205128205,0.9025641025641026,713.6478211733199
0.28205128205128205,0.926923076923077,707.1890582020046
0.28205128205128205,0.9512820512820512,700.7984861378698
0.28205128205128205,0.9756410256410256,694.4756104060177
0.28205128205128205,1.0,688.219899883788
0.3076923076923077,0.05,981.2181688638627
0.3076923076923077,0.07435897435897436,986.619136285995
