K3_m6_s,timing_strength,decompress_factor,N0_final
3.701869055846198e-42,0.5454545454545454,0.1,33351.50042271439
3.701869055846198e-42,0.5454545454545454,0.18181818181818182,32960.90743830026
3.701869055846198e-42,0.5454545454545454,0.2636363636363636,32566.85089352577
3.701869055846198e-42,0.5454545454545454,0.34545454545454546,32168.366444519328
3.701869055846198e-42,0.5454545454545454,0.42727272727272725,31769.758405512206
3.701869055846198e-42,0.5454545454545454,0.509090909090909,31383.358060251663
3.701869055846198e-42,0.5454545454545454,0.5909090909090909,31000.991006535223
3.701869055846198e-42,0.5454545454545454,0.6727272727272727,30641.860484981968
3.701869055846198e-42,0.5454545454545454,0.7545454545454545,30307.18174402586
3.701869055846198e-42,0.5454545454545454,0.8363636363636363,30028.19227912287
3.701869055846198e-42,0.5454545454545454,0.9181818181818182,29893.846180784672
3.701869055846198e-42,0.5454545454545454,1.0,29690.041593019952
3.701869055846198e-42,0.6363636363636364,0.1,34887.80147517225
3.701869055846198e-42,0.6363636363636364,0.18181818181818182,34474.14800769629
3.701869055846198e-42,0.6363636363636364,0.2636363636363636,34043.65210708746
3.701869055846198e-42,0.6363636363636364,0.34545454545454546,33609.79013903625
3.701869055846198e-42,0.6363636363636364,0.42727272727272725,33192.38346283326
3.701869055846198e-42,0.6363636363636364,0.509090909090909,32778.23512680105
3.701869055846198e-42,0.6363636363636364,0.5909090909090909,32383.281953519923
3.701869055846198e-42,0.6363636363636364,0.6727272727272727,32018.775361106305
3.701869055846198e-42,0.6363636363636364,0.7545454545454545,31692.89629838037
3.701869055846198e-42,0.6363636363636364,0.8363636363636363,31442.35551923463
3.701869055846198e-42,0.6363636363636364,0.9181818181818182,31267.69515391807
3.701869055846198e-42,0.6363636363636364,1.0,31010.707579842856
3.701869055846198e-42,0.7272727272727273,0.1,36773.91495637052
3.701869055846198e-42,0.7272727272727273,0.18181818181818182,36318.620220055986
3.701869055846198e-42,0.7272727272727273,0.2636363636363636,35844.87137772689
3.701869055846198e-42,0.7272727272727273,0.34545454545454546,35389.974876604654
3.701869055846198e-42,0.7272727272727273,0.42727272727272725,34934.42273426562
3.701869055846198e-42,0.7272727272727273,0.509090909090909,34499.54136923108
3.701869055846198e-42,0.7272727272727273,0.5909090909090909,34083.917126438224
3.701869055846198e-42,0.7272727272727273,0.6727272727272727,33698.52973884728
3.701869055846198e-42,0.7272727272727273,0.7545454545454545,33358.743629754725
3.701869055846198e-42,0.7272727272727273,0.8363636363636363,33096.99213768667
3.701869055846198e-42,0.7272727272727273,0.9181818181818182,32818.230902713985
3.701869055846198e-42,0.7272727272727273,1.0,32478.939785347593
3.701869055846198e-42,0.8181818181818182,0.1,38945.49561955244
3.701869055846198e-42,0.8181818181818182,0.18181818181818182,38431.130558057455
3.701869055846198e-42,0.8181818181818182,0.2636363636363636,37924.845782464516
3.701869055846198e-42,0.8181818181818182,0.34545454545454546,37410.20886846924
3.701869055846198e-42,0.8181818181818182,0.42727272727272725,36895.782471381375
3.701869055846198e-42,0.8181818181818182,0.509090909090909,36419.3816497966
3.701869055846198e-42,0.8181818181818182,0.5909090909090909,35956.332820813725
3.701869055846198e-42,0.8181818181818182,0.6727272727272727,35518.855710247386
3.701869055846198e-42,0.8181818181818182,0.7545454545454545,35120.9954926054
3.701869055846198e-42,0.8181818181818182,0.8363636363636363,34792.52058492374
3.701869055846198e-42,0.8181818181818182,0.9181818181818182,34391.66494639661
3.701869055846198e-42,0.8181818181818182,1.0,33954.25253538293
3.701869055846198e-42,0.9090909090909091,0.1,41268.9423137381
3.701869055846198e-42,0.9090909090909091,0.18181818181818182,40673.67686917432
3.701869055846198e-42,0.9090909090909091,0.2636363636363636,40087.51732067557
3.701869055846198e-42,0.9090909090909091,0.34545454545454546,39492.85341940393
3.701869055846198e-42,0.9090909090909091,0.42727272727272725,38918.1603934986
3.701869055846198e-42,0.9090909090909091,0.509090909090909,38358.576787075326
3.701869055846198e-42,0.9090909090909091,0.5909090909090909,37823.529517991374
3.701869055846198e-42,0.9090909090909091,0.6727272727272727,37308.03725190577
3.701869055846198e-42,0.9090909090909091,0.7545454545454545,36830.97844482328
3.701869055846198e-42,0.9090909090909091,0.8363636363636363,36381.51745859814
3.701869055846198e-42,0.9090909090909091,0.9181818181818182,35874.923348287186
3.701869055846198e-42,0.9090909090909091,1.0,35334.25875773817
3.701869055846198e-42,1.0,0.1,43674.88318117587
3.701869055846198e-42,1.0,0.18181818181818182,42979.526317461256
3.701869055846198e-42,1.0,0.2636363636363636,42292.05729552029
3.701869055846198e-42,1.0,0.34545454545454546,41620.33946709605
3.701869055846198e-42,1.0,0.42727272727272725,40950.139285983576
3.701869055846198e-42,1.0,0.509090909090909,40296.50352469482
3.701869055846198e-42,1.0,0.5909090909090909,39674.95067228746
3.701869055846198e-42,1.0,0.6727272727272727,39076.570925942506
3.701869055846198e-42,1.0,0.7545454545454545,38520.247854497466
3.701869055846198e-42,1.0,0.8363636363636363,37972.08606271003
3.701869055846198e-42,1.0,0.9181818181818182,37413.06478907991
3.701869055846198e-42,1.0,1.0,36827.63958935466
5.1348329074375384e-42,0.0,0.1,26201.88728493568
5.1348329074375384e-42,0.0,0.18181818181818182,25929.732669949444
5.1348329074375384e-42,0.0,0.2636363636363636,25648.014809920554
5.1348329074375384e-42,0.0,0.34545454545454546,25362.862408816884
5.1348329074375384e-42,0.0,0.42727272727272725,25076.469746514616
5.1348329074375384e-42,0.0,0.509090909090909,24790.045150703765
5.1348329074375384e-42,0.0,0.5909090909090909,24504.390309704333
5.1348329074375384e-42,0.0,0.6727272727272727,24220.08816307824
5.1348329074375384e-42,0.0,0.7545454545454545,23937.584084758277
5.1348329074375384e-42,0.0,0.8363636363636363,23657.228149171402
5.1348329074375384e-42,0.0,0.9181818181818182,23379.300132016924
5.1348329074375384e-42,0.0,1.0,23104.025694411946
5.1348329074375384e-42,0.09090909090909091,0.1,24753.65399041691
5.1348329074375384e-42,0.09090909090909091,0.18181818181818182,24494.985800747658
5.1348329074375384e-42,0.09090909090909091,0.2636363636363636,24227.339736251884
5.1348329074375384e-42,0.09090909090909091,0.34545454545454546,23956.484247632892
5.1348329074375384e-42,0.09090909090909091,0.42727272727272725,23684.49097131694
5.1348329074375384e-42,0.09090909090909091,0.509090909090909,23412.502902502754
5.1348329074375384e-42,0.09090909090909091,0.5909090909090909,23141.279094124893
5.1348329074375384e-42,0.09090909090909091,0.6727272727272727,22871.371642050344
5.1348329074375384e-42,0.09090909090909091,0.7545454545454545,22603.202298836222
5.1348329074375384e-42,0.09090909090909091,0.8363636363636363,22337.102429009592
5.1348329074375384e-42,0.09090909090909091,0.9181818181818182,22073.336677322615
5.1348329074375384e-42,0.09090909090909091,1.0,21812.118308458594
5.1348329074375384e-42,0.18181818181818182,0.1,24054.59664837498
5.1348329074375384e-42,0.18181818181818182,0.18181818181818182,23796.091402718623
5.1348329074375384e-42,0.18181818181818182,0.2636363636363636,23529.14223946702
5.1348329074375384e-42,0.18181818181818182,0.34545454545454546,23259.244740302187
5.1348329074375384e-42,0.18181818181818182,0.42727272727272725,22988.402925921175
5.1348329074375384e-42,0.18181818181818182,0.509090909090909,22717.733002637477
5.1348329074375384e-42,0.18181818181818182,0.5909090909090909,22447.979611511648
5.1348329074375384e-42,0.18181818181818182,0.6727272727272727,22179.68511241863
5.1348329074375384e-42,0.18181818181818182,0.7545454545454545,21913.263548050058
5.1348329074375384e-42,0.18181818181818182,0.8363636363636363,21649.039543136463
5.1348329074375384e-42,0.18181818181818182,0.9181818181818182,21387.27151113697
5.1348329074375384e-42,0.18181818181818182,1.0,21128.16678127491
5.1348329074375384e-42,0.2727272727272727,0.1,23960.190938059513
5.1348329074375384e-42,0.2727272727272727,0.18181818181818182,23691.52849677644
5.1348329074375384e-42,0.2727272727272727,0.2636363636363636,23414.10421589354
5.1348329074375384e-42,0.2727272727272727,0.34545454545454546,23133.804121789082
5.1348329074375384e-42,0.2727272727272727,0.42727272727272725,22852.753073903325
5.1348329074375384e-42,0.2727272727272727,0.509090909090909,22572.12432639306
5.1348329074375384e-42,0.2727272727272727,0.5909090909090909,22292.694716618287
5.1348329074375384e-42,0.2727272727272727,0.6727272727272727,22015.026065090195
5.1348329074375384e-42,0.2727272727272727,0.7545454545454545,21739.544183695543
5.1348329074375384e-42,0.2727272727272727,0.8363636363636363,21466.58032843471
5.1348329074375384e-42,0.2727272727272727,0.9181818181818182,21196.395889085434
5.1348329074375384e-42,0.2727272727272727,1.0,20929.198466142796
5.1348329074375384e-42,0.36363636363636365,0.1,24317.18952468836
5.1348329074375384e-42,0.36363636363636365,0.18181818181818182,24030.39719123503
5.1348329074375384e-42,0.36363636363636365,0.2636363636363636,23733.321878790903
5.1348329074375384e-42,0.36363636363636365,0.34545454545454546,23433.170115444424
5.1348329074375384e-42,0.36363636363636365,0.42727272727272725,23132.435131445094
5.1348329074375384e-42,0.36363636363636365,0.509090909090909,22834.4433507183
5.1348329074375384e-42,0.36363636363636365,0.5909090909090909,22536.10780098883
5.1348329074375384e-42,0.36363636363636365,0.6727272727272727,22241.871325596625
5.1348329074375384e-42,0.36363636363636365,0.7545454545454545,21950.341385944303
5.1348329074375384e-42,0.36363636363636365,0.8363636363636363,21665.511126415397
5.1348329074375384e-42,0.36363636363636365,0.9181818181818182,21393.48529481594
5.1348329074375384e-42,0.36363636363636365,1.0,21234.03227432069
5.1348329074375384e-42,0.45454545454545453,0.1,25064.78493491445
5.1348329074375384e-42,0.45454545454545453,0.18181818181818182,24757.163077585217
5.1348329074375384e-42,0.45454545454545453,0.2636363636363636,24431.690831470707
5.1348329074375384e-42,0.45454545454545453,0.34545454545454546,24108.355019904
5.1348329074375384e-42,0.45454545454545453,0.42727272727272725,23784.700160487562
5.1348329074375384e-42,0.45454545454545453,0.509090909090909,23462.599499866257
5.1348329074375384e-42,0.45454545454545453,0.5909090909090909,23143.28846528324
5.1348329074375384e-42,0.45454545454545453,0.6727272727272727,22832.46144503943
5.1348329074375384e-42,0.45454545454545453,0.7545454545454545,22535.75338178061
5.1348329074375384e-42,0.45454545454545453,0.8363636363636363,22259.971866783413
5.1348329074375384e-42,0.45454545454545453,0.9181818181818182,22065.991239558698
5.1348329074375384e-42,0.45454545454545453,1.0,21968.503553112354
5.1348329074375384e-42,0.5454545454545454,0.1,26234.189156512177
5.1348329074375384e-42,0.5454545454545454,0.18181818181818182,25884.703516223395
5.1348329074375384e-42,0.5454545454545454,0.2636363636363636,25532.82208462504
5.1348329074375384e-42,0.5454545454545454,0.34545454545454546,25177.760105569218
5.1348329074375384e-42,0.5454545454545454,0.42727272727272725,24823.620411134223
5.1348329074375384e-42,0.5454545454545454,0.509090909090909,24482.131979805687
5.1348329074375384e-42,0.5454545454545454,0.5909090909090909,24145.3757919661
5.1348329074375384e-42,0.5454545454545454,0.6727272727272727,23831.639156406512
5.1348329074375384e-42,0.5454545454545454,0.7545454545454545,23542.06480594558
5.1348329074375384e-42,0.5454545454545454,0.8363636363636363,23306.932491024396
5.1348329074375384e-42,0.5454545454545454,0.9181818181818182,23215.15616728939
5.1348329074375384e-42,0.5454545454545454,1.0,23055.19564999813
5.1348329074375384e-42,0.6363636363636364,0.1,27728.315299520378
5.1348329074375384e-42,0.6363636363636364,0.18181818181818182,27352.072622048872
5.1348329074375384e-42,0.6363636363636364,0.2636363636363636,26960.655657645802
5.1348329074375384e-42,0.6363636363636364,0.34545454545454546,26567.283625431803
5.1348329074375384e-42,0.6363636363636364,0.42727272727272725,26190.901042798363
5.1348329074375384e-42,0.6363636363636364,0.509090909090909,25818.791676401095
5.1348329074375384e-42,0.6363636363636364,0.5909090909090909,25466.09338180504
5.1348329074375384e-42,0.6363636363636364,0.6727272727272727,25143.500640916172
5.1348329074375384e-42,0.6363636363636364,0.7545454545454545,24858.960751371542
5.1348329074375384e-42,0.6363636363636364,0.8363636363636363,24648.63992989758
5.1348329074375384e-42,0.6363636363636364,0.9181818181818182,24514.938993612508
5.1348329074375384e-42,0.6363636363636364,1.0,24300.29537938607
5.1348329074375384e-42,0.7272727272727273,0.1,29524.899043619862
5.1348329074375384e-42,0.7272727272727273,0.18181818181818182,29102.471532570526
5.1348329074375384e-42,0.7272727272727273,0.2636363636363636,28663.54623659329
5.1348329074375384e-42,0.7272727272727273,0.34545454545454546,28244.16626378488
5.1348329074375384e-42,0.7272727272727273,0.42727272727272725,27825.68946396448
5.1348329074375384e-42,0.7272727272727273,0.509090909090909,27428.407490092297
5.1348329074375384e-42,0.7272727272727273,0.5909090909090909,27050.909359780726
5.1348329074375384e-42,0.7272727272727273,0.6727272727272727,26703.701310959237
5.1348329074375384e-42,0.7272727272727273,0.7545454545454545,26401.832782624246
5.1348329074375384e-42,0.7272727272727273,0.8363636363636363,26178.124362670595
5.1348329074375384e-42,0.7272727272727273,0.9181818181818182,25939.733664981835
5.1348329074375384e-42,0.7272727272727273,1.0,25642.553013601828
5.1348329074375384e-42,0.8181818181818182,0.1,31557.58950432876
5.1348329074375384e-42,0.8181818181818182,0.18181818181818182,31070.82111528255
5.1348329074375384e-42,0.8181818181818182,0.2636363636363636,30593.281495045812
5.1348329074375384e-42,0.8181818181818182,0.34545454545454546,30109.759131417886
5.1348329074375384e-42,0.8181818181818182,0.42727272727272725,29628.510631838348
5.1348329074375384e-42,0.8181818181818182,0.509090909090909,29185.50829549546
5.1348329074375384e-42,0.8181818181818182,0.5909090909090909,28757.275171391182
5.1348329074375384e-42,0.8181818181818182,0.6727272727272727,28355.566065910403
5.1348329074375384e-42,0.8181818181818182,0.7545454545454545,27994.297569004433
5.1348329074375384e-42,0.8181818181818182,0.8363636363636363,27704.031076420855
5.1348329074375384e-42,0.8181818181818182,0.9181818181818182,27344.382198941206
5.1348329074375384e-42,0.8181818181818182,1.0,26950.709385304337
5.1348329074375384e-42,0.9090909090909091,0.1,33712.15812465149
5.1348329074375384e-42,0.9090909090909091,0.18181818181818182,33138.82198469767
5.1348329074375384e-42,0.9090909090909091,0.2636363636363636,32576.376513192696
5.1348329074375384e-42,0.9090909090909091,0.34545454545454546,32008.63360888572
5.1348329074375384e-42,0.9090909090909091,0.42727272727272725,31462.770304293394
5.1348329074375384e-42,0.9090909090909091,0.509090909090909,30934.189867256056
5.1348329074375384e-42,0.9090909090909091,0.5909090909090909,30431.937691270232
5.1348329074375384e-42,0.9090909090909091,0.6727272727272727,29951.44320935926
5.1348329074375384e-42,0.9090909090909091,0.7545454545454545,29511.416405908243
5.1348329074375384e-42,0.9090909090909091,0.8363636363636363,29102.18804380754
5.1348329074375384e-42,0.9090909090909091,0.9181818181818182,28639.311191666253
5.1348329074375384e-42,0.9090909090909091,1.0,28145.703392436935
5.1348329074375384e-42,1.0,0.1,35920.02507677115
5.1348329074375384e-42,1.0,0.18181818181818182,35240.899477687795
5.1348329074375384e-42,1.0,0.2636363636363636,34572.56935753023
5.1348329074375384e-42,1.0,0.34545454545454546,33923.01242020174
5.1348329074375384e-42,1.0,0.42727272727272725,33278.64313944071
5.1348329074375384e-42,1.0,0.509090909090909,32654.03704397157
5.1348329074375384e-42,1.0,0.5909090909090909,32064.079247854115
5.1348329074375384e-42,1.0,0.6727272727272727,31499.999914757158
5.1348329074375384e-42,1.0,0.7545454545454545,30980.70778582805
5.1348329074375384e-42,1.0,0.8363636363636363,30472.484207048685
5.1348329074375384e-42,1.0,0.9181818181818182,29954.665024177062
5.1348329074375384e-42,1.0,1.0,29416.324300393786
7.122485584859892e-42,0.0,0.1,19554.748507060613
7.122485584859892e-42,0.0,0.18181818181818182,19333.568939592984
7.122485584859892e-42,0.0,0.2636363636363636,19103.85507137206
7.122485584859892e-42,0.0,0.34545454545454546,18871.44557825512
7.122485584859892e-42,0.0,0.42727272727272725,18638.333206356707
7.122485584859892e-42,0.0,0.509090909090909,18405.573991045978
7.122485584859892e-42,0.0,0.5909090909090909,18173.848676133555
7.122485584859892e-42,0.0,0.6727272727272727,17943.640976973784
7.122485584859892e-42,0.0,0.7545454545454545,17715.313001671213
7.122485584859892e-42,0.0,0.8363636363636363,17489.143800462072
7.122485584859892e-42,0.0,0.9181818181818182,17265.351830514774
7.122485584859892e-42,0.0,1.0,17044.109331911342
7.122485584859892e-42,0.09090909090909091,0.1,18483.268995403258
7.122485584859892e-42,0.09090909090909091,0.18181818181818182,18272.83075841329
7.122485584859892e-42,0.09090909090909091,0.2636363636363636,18054.389296669528
7.122485584859892e-42,0.09090909090909091,0.34545454545454546,17833.43839131021
7.122485584859892e-42,0.09090909090909091,0.42727272727272725,17611.858802937702
7.122485584859892e-42,0.09090909090909091,0.509090909090909,17390.649249422222
7.122485584859892e-42,0.09090909090909091,0.5909090909090909,17170.454169607227
7.122485584859892e-42,0.09090909090909091,0.6727272727272727,16951.731600496376
7.122485584859892e-42,0.09090909090909091,0.7545454545454545,16734.824341156207
7.122485584859892e-42,0.09090909090909091,0.8363636363636363,16519.996392945315
7.122485584859892e-42,0.09090909090909091,0.9181818181818182,16307.454229509536
7.122485584859892e-42,0.09090909090909091,1.0,16097.360426482384
7.122485584859892e-42,0.18181818181818182,0.1,18058.641678903976
7.122485584859892e-42,0.18181818181818182,0.18181818181818182,17846.11306206011
7.122485584859892e-42,0.18181818181818182,0.2636363636363636,17626.101043686594
7.122485584859892e-42,0.18181818181818182,0.34545454545454546,17403.838924358173
7.122485584859892e-42,0.18181818181818182,0.42727272727272725,17181.14790167314
7.122485584859892e-42,0.18181818181818182,0.509090909090909,16959.005473541696
7.122485584859892e-42,0.18181818181818182,0.5909090909090909,16738.045645718656
7.122485584859892e-42,0.18181818181818182,0.6727272727272727,16518.7196066289
7.122485584859892e-42,0.18181818181818182,0.7545454545454545,16301.36454893299
7.122485584859892e-42,0.18181818181818182,0.8363636363636363,16086.23925676551
7.122485584859892e-42,0.18181818181818182,0.9181818181818182,15873.545055215503
7.122485584859892e-42,0.18181818181818182,1.0,15663.43932907289
7.122485584859892e-42,0.2727272727272727,0.1,18138.05997102693
7.122485584859892e-42,0.2727272727272727,0.18181818181818182,17913.77879375424
7.122485584859892e-42,0.2727272727272727,0.2636363636363636,17681.722706660395
7.122485584859892e-42,0.2727272727272727,0.34545454545454546,17447.523860550053
7.122485584859892e-42,0.2727272727272727,0.42727272727272725,17213.128861255314
7.122485584859892e-42,0.2727272727272727,0.509090909090909,16979.574663541847
7.122485584859892e-42,0.2727272727272727,0.5909090909090909,16747.52851229753
7.122485584859892e-42,0.2727272727272727,0.6727272727272727,16517.46118421427
7.122485584859892e-42,0.2727272727272727,0.7545454545454545,16289.721137421637
7.122485584859892e-42,0.2727272727272727,0.8363636363636363,16064.572843100459
7.122485584859892e-42,0.2727272727272727,0.9181818181818182,15842.2193521115
7.122485584859892e-42,0.2727272727272727,1.0,15622.816860905068
7.122485584859892e-42,0.36363636363636365,0.1,18589.9372341094
7.122485584859892e-42,0.36363636363636365,0.18181818181818182,18346.333961159056
7.122485584859892e-42,0.36363636363636365,0.2636363636363636,18093.50534151411
7.122485584859892e-42,0.36363636363636365,0.34545454545454546,17838.40958868185
7.122485584859892e-42,0.36363636363636365,0.42727272727272725,17583.36324155404
7.122485584859892e-42,0.36363636363636365,0.509090909090909,17331.467253708804
7.122485584859892e-42,0.36363636363636365,0.5909090909090909,17079.693652301787
7.122485584859892e-42,0.36363636363636365,0.6727272727272727,16832.21918164441
7.122485584859892e-42,0.36363636363636365,0.7545454545454545,16587.65266721149
7.122485584859892e-42,0.36363636363636365,0.8363636363636363,16349.738063530636
7.122485584859892e-42,0.36363636363636365,0.9181818181818182,16124.267306362632
7.122485584859892e-42,0.36363636363636365,1.0,16009.411371004064
7.122485584859892e-42,0.45454545454545453,0.1,19367.533995992704
7.122485584859892e-42,0.45454545454545453,0.18181818181818182,19101.79129274482
7.122485584859892e-42,0.45454545454545453,0.2636363636363636,18819.572801044316
7.122485584859892e-42,0.45454545454545453,0.34545454545454546,18540.19773599625
7.122485584859892e-42,0.45454545454545453,0.42727272727272725,18261.238852090595
7.122485584859892e-42,0.45454545454545453,0.509090909090909,17984.414098919566
7.122485584859892e-42,0.45454545454545453,0.5909090909090909,17710.82810121448
7.122485584859892e-42,0.45454545454545453,0.6727272727272727,17445.83408949262
7.122485584859892e-42,0.45454545454545453,0.7545454545454545,17194.732841092366
7.122485584859892e-42,0.45454545454545453,0.8363636363636363,16964.017605321093
7.122485584859892e-42,0.45454545454545453,0.9181818181818182,16812.9574549683
7.122485584859892e-42,0.45454545454545453,1.0,16758.181309529013
7.122485584859892e-42,0.5454545454545454,0.1,20505.708435169
7.122485584859892e-42,0.5454545454545454,0.18181818181818182,20196.884177237094
7.122485584859892e-42,0.5454545454545454,0.2636363636363636,19886.532352306185
7.122485584859892e-42,0.5454545454545454,0.34545454545454546,19574.069126061644
7.122485584859892e-42,0.5454545454545454,0.42727272727272725,19263.387227303563
7.122485584859892e-42,0.5454545454545454,0.509090909090909,18965.584362822505
7.122485584859892e-42,0.5454545454545454,0.5909090909090909,18673.01645469587
7.122485584859892e-42,0.5454545454545454,0.6727272727272727,18403.01562425187
7.122485584859892e-42,0.5454545454545454,0.7545454545454545,18156.656875373403
7.122485584859892e-42,0.5454545454545454,0.8363636363636363,17963.219830235874
7.122485584859892e-42,0.5454545454545454,0.9181818181818182,17911.576092765245
7.122485584859892e-42,0.5454545454545454,1.0,17792.888376873154
7.122485584859892e-42,0.6363636363636364,0.1,21913.426804203744
7.122485584859892e-42,0.6363636363636364,0.18181818181818182,21575.15381557151
7.122485584859892e-42,0.6363636363636364,0.2636363636363636,21223.2416315044
7.122485584859892e-42,0.6363636363636364,0.34545454545454546,20870.631471430446
7.122485584859892e-42,0.6363636363636364,0.42727272727272725,20535.328108306956
7.122485584859892e-42,0.6363636363636364,0.509090909090909,20205.133166846783
7.122485584859892e-42,0.6363636363636364,0.5909090909090909,19894.335246393694
7.122485584859892e-42,0.6363636363636364,0.6727272727272727,19613.04331133133
7.122485584859892e-42,0.6363636363636364,0.7545454545454545,19368.960937834847
7.122485584859892e-42,0.6363636363636364,0.8363636363636363,19197.67058466598
7.122485584859892e-42,0.6363636363636364,0.9181818181818182,19103.564286655157
7.122485584859892e-42,0.6363636363636364,1.0,18929.7717162109
7.122485584859892e-42,0.7272727272727273,0.1,23575.060198079056
7.122485584859892e-42,0.7272727272727273,0.18181818181818182,23187.41147618069
7.122485584859892e-42,0.7272727272727273,0.2636363636363636,22785.148934022283
7.122485584859892e-42,0.7272727272727273,0.34545454545454546,22402.933757968698
7.122485584859892e-42,0.7272727272727273,0.42727272727272725,22023.056326906524
7.122485584859892e-42,0.7272727272727273,0.509090909090909,21664.685208531482
7.122485584859892e-42,0.7272727272727273,0.5909090909090909,21326.41114176419
7.122485584859892e-42,0.7272727272727273,0.6727272727272727,21018.230136949944
7.122485584859892e-42,0.7272727272727273,0.7545454545454545,20754.84825716533
7.122485584859892e-42,0.7272727272727273,0.8363636363636363,20569.491390088348
7.122485584859892e-42,0.7272727272727273,0.9181818181818182,20371.696766560024
7.122485584859892e-42,0.7272727272727273,1.0,20116.708685136487
7.122485584859892e-42,0.8181818181818182,0.1,25426.92045974847
7.122485584859892e-42,0.8181818181818182,0.18181818181818182,24971.347012535243
7.122485584859892e-42,0.8181818181818182,0.2636363636363636,24526.050139582152
7.122485584859892e-42,0.8181818181818182,0.34545454545454546,24077.12687903156
7.122485584859892e-42,0.8181818181818182,0.42727272727272725,23632.467443267655
7.122485584859892e-42,0.8181818181818182,0.509090909090909,23226.028205477123
7.122485584859892e-42,0.8181818181818182,0.5909090909090909,22835.611390655926
7.122485584859892e-42,0.8181818181818182,0.6727272727272727,22472.450945654808
7.122485584859892e-42,0.8181818181818182,0.7545454545454545,22150.304337781454
7.122485584859892e-42,0.8181818181818182,0.8363636363636363,21900.57275394191
7.122485584859892e-42,0.8181818181818182,0.9181818181818182,21584.346046803814
7.122485584859892e-42,0.8181818181818182,1.0,21236.45442009468
7.122485584859892e-42,0.9090909090909091,0.1,27365.59164022604
7.122485584859892e-42,0.9090909090909091,0.18181818181818182,26820.16761788028
7.122485584859892e-42,0.9090909090909091,0.2636363636363636,26287.416797208392
7.122485584859892e-42,0.9090909090909091,0.34545454545454546,25752.646969410816
7.122485584859892e-42,0.9090909090909091,0.42727272727272725,25241.56282382126
7.122485584859892e-42,0.9090909090909091,0.509090909090909,24749.809851844468
7.122485584859892e-42,0.9090909090909091,0.5909090909090909,24285.97764728942
7.122485584859892e-42,0.9090909090909091,0.6727272727272727,23845.89721181307
7.122485584859892e-42,0.9090909090909091,0.7545454545454545,23448.05498366775
7.122485584859892e-42,0.9090909090909091,0.8363636363636363,23084.009761355337
7.122485584859892e-42,0.9090909090909091,0.9181818181818182,22669.576704280887
7.122485584859892e-42,0.9090909090909091,1.0,22227.477635153544
7.122485584859892e-42,1.0,0.1,29328.030938944423
7.122485584859892e-42,1.0,0.18181818181818182,28674.191102320878
7.122485584859892e-42,1.0,0.2636363636363636,28034.178880049338
7.122485584859892e-42,1.0,0.34545454545454546,27416.001546419684
7.122485584859892e-42,1.0,0.42727272727272725,26806.701099442267
7.122485584859892e-42,1.0,0.509090909090909,26220.23856834965
7.122485584859892e-42,1.0,0.5909090909090909,25670.74119100804
7.122485584859892e-42,1.0,0.6727272727272727,25149.566253501038
7.122485584859892e-42,1.0,0.7545454545454545,24675.59109731789
7.122485584859892e-42,1.0,0.8363636363636363,24215.29719962577
7.122485584859892e-42,1.0,0.9181818181818182,23746.2857624225
7.122485584859892e-42,1.0,1.0,23262.215651220416
9.879542688342883e-42,0.0,0.1,14384.98008319471
9.879542688342883e-42,0.0,0.18181818181818182,14210.316978255225
9.879542688342883e-42,0.0,0.2636363636363636,14027.9012829003
9.879542688342883e-42,0.0,0.34545454545454546,13843.30282482047
9.879542688342883e-42,0.0,0.42727272727272725,13658.328346247783
9.879542688342883e-42,0.0,0.509090909090909,13473.894477982456
9.879542688342883e-42,0.0,0.5909090909090909,13290.572429953316
9.879542688342883e-42,0.0,0.6727272727272727,13108.757180044873
9.879542688342883e-42,0.0,0.7545454545454545,12928.73742489151
9.879542688342883e-42,0.0,0.8363636363636363,12750.730575817966
9.879542688342883e-42,0.0,0.9181818181818182,12574.902782592322
9.879542688342883e-42,0.0,1.0,12401.381557592877
9.879542688342883e-42,0.09090909090909091,0.1,13636.072704463013
9.879542688342883e-42,0.09090909090909091,0.18181818181818182,13468.95968909303
9.879542688342883e-42,0.09090909090909091,0.2636363636363636,13294.585894886837
9.879542688342883e-42,0.09090909090909091,0.34545454545454546,13118.194575013658
9.879542688342883e-42,0.09090909090909091,0.42727272727272725,12941.492982990192
9.879542688342883e-42,0.09090909090909091,0.509090909090909,12765.34960232128
9.879542688342883e-42,0.09090909090909091,0.5909090909090909,12590.306366163573
9.879542688342883e-42,0.09090909090909091,0.6727272727272727,12416.73811209096
9.879542688342883e-42,0.09090909090909091,0.7545454545454545,12244.918672718537
9.879542688342883e-42,0.09090909090909091,0.8363636363636363,12075.054022612814
9.879542688342883e-42,0.09090909090909091,0.9181818181818182,11907.301287062619
9.879542688342883e-42,0.09090909090909091,1.0,11741.780749571959
9.879542688342883e-42,0.18181818181818182,0.1,13430.144962101704
9.879542688342883e-42,0.18181818181818182,0.18181818181818182,13258.68566509514
9.879542688342883e-42,0.18181818181818182,0.2636363636363636,13080.482640842201
9.879542688342883e-42,0.18181818181818182,0.34545454545454546,12900.531029422988
9.879542688342883e-42,0.18181818181818182,0.42727272727272725,12720.48642928705
9.879542688342883e-42,0.18181818181818182,0.509090909090909,12541.201427791277
9.879542688342883e-42,0.18181818181818182,0.5909090909090909,12363.211189813166
9.879542688342883e-42,0.18181818181818182,0.6727272727272727,12186.886232070086
9.879542688342883e-42,0.18181818181818182,0.7545454545454545,12012.496495398227
