power_factor,tau_s,value
0.1716326530612245,1.3068181818181819,1564.547225798704
0.1716326530612245,1.396590909090909,1442.7487396878937
0.1716326530612245,1.4863636363636363,1327.4278265297935
0.1716326530612245,1.5761363636363637,1229.2166406262036
0.1716326530612245,1.665909090909091,1139.9413166315358
0.1716326530612245,1.7556818181818181,1058.7577475399903
0.1716326530612245,1.8454545454545455,984.7838504483484
0.1716326530612245,1.9352272727272728,916.7948783819061
0.1716326530612245,2.025,854.1248986680635
0.1716326530612245,2.1147727272727272,796.4095271638121
0.1716326530612245,2.2045454545454546,742.8815320179597
0.1716326530612245,2.294318181818182,693.0795254046093
0.1716326530612245,2.3840909090909093,650.0562273990004
0.1716326530612245,2.473863636363636,606.9158388211458
0.1716326530612245,2.5636363636363635,569.2375930510011
0.1716326530612245,2.653409090909091,531.1513711056878
0.1716326530612245,2.743181818181818,497.88243639344046
0.1716326530612245,2.8329545454545455,466.54437675787176
0.1716326530612245,2.922727272727273,434.876200623718
0.1716326530612245,3.0125,406.9775704142394
0.1716326530612245,3.102272727272727,380.4252501418114
0.1716326530612245,3.1920454545454544,355.3914951643237
0.1716326530612245,3.2818181818181817,331.51097815983485
0.1716326530612245,3.371590909090909,306.9081524018857
0.1716326530612245,3.4613636363636364,285.3155863672564
0.1716326530612245,3.5511363636363638,264.73153122360736
0.1716326530612245,3.640909090909091,244.93411743760407
0.1716326530612245,3.730681818181818,226.17013079879325
0.1716326530612245,3.8204545454545453,208.11733611543832
0.1716326530612245,3.9102272727272727,190.71076824318652
0.1716326530612245,4.0,175.59307793362723
0.19183673469387755,0.05,9161.099157385737
0.19183673469387755,0.13977272727272727,7826.322556406443
0.19183673469387755,0.22954545454545455,6594.470790176809
0.19183673469387755,0.31931818181818183,5542.135917677442
0.19183673469387755,0.4090909090909091,4700.175537527026
0.19183673469387755,0.49886363636363634,4074.362561392989
0.19183673469387755,0.5886363636363636,3558.6772211482003
0.19183673469387755,0.678409090909091,3132.0893399363376
0.19183673469387755,0.7681818181818182,2776.2094799368124
0.19183673469387755,0.8579545454545454,2490.6716312491935
0.19183673469387755,0.9477272727272728,2232.8498251059727
0.19183673469387755,1.0375,2022.157168114015
0.19183673469387755,1.1272727272727272,1839.7599945766433
0.19183673469387755,1.2170454545454545,1686.770448907434
0.19183673469387755,1.3068181818181819,1544.5239588275817
0.19183673469387755,1.396590909090909,1416.9551684500525
0.19183673469387755,1.4863636363636363,1309.6519794457695
0.19183673469387755,1.5761363636363637,1212.3511462078163
0.19183673469387755,1.665909090909091,1119.1296218226512
0.19183673469387755,1.7556818181818181,1039.3938127453162
0.19183673469387755,1.8454545454545455,966.7614010781126
0.19183673469387755,1.9352272727272728,899.967455964816
0.19183673469387755,2.025,838.3932447679135
0.19183673469387755,2.1147727272727272,785.1602716541747
0.19183673469387755,2.2045454545454546,732.505066346243
0.19183673469387755,2.294318181818182,683.4933614189363
0.19183673469387755,2.3840909090909093,640.9883184272699
0.19183673469387755,2.473863636363636,598.6423587658383
0.19183673469387755,2.5636363636363635,561.4428427471676
0.19183673469387755,2.653409090909091,524.0473130713071
0.19183673469387755,2.743181818181818,491.25421707363876
0.19183673469387755,2.8329545454545455,458.1645040849112
0.19183673469387755,2.922727272727273,429.3291836277931
0.19183673469387755,3.0125,401.84318641081063
0.19183673469387755,3.102272727272727,375.7274399850803
0.19183673469387755,3.1920454545454544,351.10522975331605
0.19183673469387755,3.2818181818181817,325.77055385642325
0.19183673469387755,3.371590909090909,303.4941344381514
0.19183673469387755,3.4613636363636364,282.26641483584854
0.19183673469387755,3.5511363636363638,262.030623391664
0.19183673469387755,3.640909090909091,242.56110079770906
0.19183673469387755,3.730681818181818,224.1145482815955
0.19183673469387755,3.8204545454545453,206.36813179662067
0.19183673469387755,3.9102272727272727,189.2697501151556
0.19183673469387755,4.0,174.34722591865625
0.2120408163265306,0.05,9227.069643258967
0.2120408163265306,0.13977272727272727,7802.177752362944
0.2120408163265306,0.22954545454545455,6546.928062633393
0.2120408163265306,0.31931818181818183,5487.338549732893
0.2120408163265306,0.4090909090909091,4699.688747854375
0.2120408163265306,0.49886363636363634,4021.05593112535
0.2120408163265306,0.5886363636363636,3508.2349718603073
0.2120408163265306,0.678409090909091,3085.0395988465725
